stop_id,direction_id,service_id,count,average
123,1,3,127,11.545454545454545
124,1,1,93,8.454545454545455
124,1,2,60,5.454545454545454
124,1,3,54,4.909090909090909
125,1,1,93,8.454545454545455
125,1,2,60,5.454545454545454
125,1,3,54,4.909090909090909
126,1,1,93,8.454545454545455
126,1,2,60,5.454545454545454
126,1,3,54,4.909090909090909
127,1,1,93,8.454545454545455
127,1,2,60,5.454545454545454
127,1,3,54,4.909090909090909
128,1,1,93,8.454545454545455
128,1,2,60,5.454545454545454
128,1,3,54,4.909090909090909
129,1,1,93,8.454545454545455
129,1,2,60,5.454545454545454
129,1,3,54,4.909090909090909
130,1,1,93,8.454545454545455
130,1,2,60,5.454545454545454
130,1,3,54,4.909090909090909
131,1,1,93,8.454545454545455
131,1,2,60,5.454545454545454
131,1,3,54,4.909090909090909
132,0,1,77,7.0
132,0,2,77,7.0
132,0,3,76,6.909090909090909
134,0,1,79,7.181818181818182
134,0,2,79,7.181818181818182
134,0,3,79,7.181818181818182
136,0,1,79,7.181818181818182
136,0,2,79,7.181818181818182
136,0,3,79,7.181818181818182
139,0,1,79,7.181818181818182
139,0,2,79,7.181818181818182
139,0,3,79,7.181818181818182
140,0,1,79,7.181818181818182
140,0,2,79,7.181818181818182
140,0,3,79,7.181818181818182
141,0,1,24,2.1818181818181817
141,0,2,47,4.2727272727272725
141,0,3,31,2.8181818181818183
141,1,1,24,2.1818181818181817
141,1,2,47,4.2727272727272725
141,1,3,31,2.8181818181818183
142,0,1,136,12.363636363636363
142,0,2,117,10.636363636363637
142,0,3,90,8.181818181818182
144,0,1,136,12.363636363636363
144,0,2,117,10.636363636363637
144,0,3,90,8.181818181818182
146,0,1,136,12.363636363636363
146,0,2,117,10.636363636363637
146,0,3,90,8.181818181818182
147,0,1,136,12.363636363636363
147,0,2,117,10.636363636363637
147,0,3,90,8.181818181818182
150,0,1,136,12.363636363636363
150,0,2,117,10.636363636363637
150,0,3,90,8.181818181818182
151,0,1,136,12.363636363636363
151,0,2,117,10.636363636363637
151,0,3,90,8.181818181818182
152,0,1,136,12.363636363636363
152,0,2,117,10.636363636363637
152,0,3,90,8.181818181818182
154,0,1,136,12.363636363636363
154,0,2,117,10.636363636363637
154,0,3,90,8.181818181818182
155,0,1,136,12.363636363636363
155,0,2,117,10.636363636363637
155,0,3,90,8.181818181818182
157,1,1,83,7.545454545454546
157,1,2,83,7.545454545454546
157,1,3,83,7.545454545454546
158,1,1,83,7.545454545454546
158,1,2,83,7.545454545454546
158,1,3,83,7.545454545454546
162,0,1,136,12.363636363636363
162,0,2,117,10.636363636363637
162,0,3,90,8.181818181818182
163,0,1,136,12.363636363636363
163,0,2,117,10.636363636363637
163,0,3,90,8.181818181818182
165,0,1,136,12.363636363636363
165,0,2,117,10.636363636363637
165,0,3,90,8.181818181818182
166,0,1,136,12.363636363636363
166,0,2,117,10.636363636363637
166,0,3,90,8.181818181818182
167,0,1,136,12.363636363636363
167,0,2,117,10.636363636363637
167,0,3,90,8.181818181818182
169,0,1,136,12.363636363636363
169,0,2,117,10.636363636363637
169,0,3,90,8.181818181818182
170,0,1,136,12.363636363636363
170,0,2,117,10.636363636363637
170,0,3,90,8.181818181818182
171,0,1,136,12.363636363636363
171,0,2,117,10.636363636363637
171,0,3,90,8.181818181818182
173,0,1,136,12.363636363636363
173,0,2,117,10.636363636363637
173,0,3,90,8.181818181818182
174,0,1,136,12.363636363636363
174,0,2,117,10.636363636363637
174,0,3,90,8.181818181818182
176,0,1,136,12.363636363636363
176,0,2,117,10.636363636363637
176,0,3,90,8.181818181818182
177,0,1,136,12.363636363636363
177,0,2,117,10.636363636363637
177,0,3,90,8.181818181818182
177,1,1,226,20.545454545454547
177,1,2,205,18.636363636363637
177,1,3,178,16.181818181818183
178,0,1,136,12.363636363636363
178,0,2,117,10.636363636363637
178,0,3,90,8.181818181818182
178,1,1,226,20.545454545454547
178,1,2,205,18.636363636363637
178,1,3,178,16.181818181818183
179,0,1,136,12.363636363636363
179,0,2,117,10.636363636363637
179,0,3,90,8.181818181818182
179,1,1,226,20.545454545454547
179,1,2,205,18.636363636363637
179,1,3,178,16.181818181818183
180,0,1,136,12.363636363636363
180,0,2,117,10.636363636363637
180,0,3,90,8.181818181818182
180,1,1,226,20.545454545454547
180,1,2,205,18.636363636363637
180,1,3,178,16.181818181818183
181,0,1,136,12.363636363636363
181,0,2,117,10.636363636363637
181,0,3,90,8.181818181818182
181,1,1,232,21.09090909090909
181,1,2,205,18.636363636363637
181,1,3,178,16.181818181818183
182,0,1,136,12.363636363636363
182,0,2,117,10.636363636363637
182,0,3,90,8.181818181818182
182,1,1,232,21.09090909090909
182,1,2,205,18.636363636363637
182,1,3,178,16.181818181818183
184,0,1,136,12.363636363636363
184,0,2,117,10.636363636363637
184,0,3,90,8.181818181818182
184,1,1,232,21.09090909090909
184,1,2,205,18.636363636363637
184,1,3,178,16.181818181818183
185,0,1,134,12.181818181818182
185,0,2,114,10.363636363636363
185,0,3,93,8.454545454545455
185,1,1,343,31.181818181818183
185,1,2,261,23.727272727272727
185,1,3,228,20.727272727272727
186,0,1,278,25.272727272727273
186,0,2,239,21.727272727272727
186,0,3,186,16.90909090909091
186,1,1,299,27.181818181818183
186,1,2,283,25.727272727272727
186,1,3,229,20.818181818181817
188,0,1,278,25.272727272727273
188,0,2,239,21.727272727272727
188,0,3,186,16.90909090909091
188,1,1,299,27.181818181818183
188,1,2,283,25.727272727272727
188,1,3,229,20.818181818181817
189,0,1,262,23.818181818181817
189,0,2,189,17.181818181818183
189,0,3,165,15.0
189,1,1,127,11.545454545454545
189,1,2,75,6.818181818181818
189,1,3,72,6.545454545454546
193,0,1,81,7.363636363636363
193,0,2,60,5.454545454545454
193,0,3,59,5.363636363636363
193,1,1,114,10.363636363636363
193,1,2,97,8.818181818181818
193,1,3,77,7.0
195,1,1,188,17.09090909090909
195,1,2,134,12.181818181818182
195,1,3,132,12.0
196,1,1,80,7.2727272727272725
196,1,2,80,7.2727272727272725
196,1,3,79,7.181818181818182
197,1,1,80,7.2727272727272725
197,1,2,80,7.2727272727272725
197,1,3,79,7.181818181818182
198,1,1,80,7.2727272727272725
198,1,2,80,7.2727272727272725
198,1,3,79,7.181818181818182
199,0,1,174,15.818181818181818
199,0,2,129,11.727272727272727
199,0,3,127,11.545454545454545
200,0,1,73,6.636363636363637
200,0,2,73,6.636363636363637
200,0,3,73,6.636363636363637
201,0,1,73,6.636363636363637
201,0,2,73,6.636363636363637
201,0,3,73,6.636363636363637
202,0,1,141,12.818181818181818
202,0,2,82,7.454545454545454
202,0,3,77,7.0
204,0,1,141,12.818181818181818
204,0,2,82,7.454545454545454
204,0,3,77,7.0
205,0,1,141,12.818181818181818
205,0,2,82,7.454545454545454
205,0,3,77,7.0
206,0,1,141,12.818181818181818
206,0,2,82,7.454545454545454
206,0,3,77,7.0
207,0,1,141,12.818181818181818
207,0,2,82,7.454545454545454
207,0,3,77,7.0
208,0,1,141,12.818181818181818
208,0,2,82,7.454545454545454
208,0,3,77,7.0
209,0,1,141,12.818181818181818
209,0,2,82,7.454545454545454
209,0,3,77,7.0
210,0,1,141,12.818181818181818
210,0,2,82,7.454545454545454
210,0,3,77,7.0
211,0,1,141,12.818181818181818
211,0,2,82,7.454545454545454
211,0,3,77,7.0
212,0,1,141,12.818181818181818
212,0,2,82,7.454545454545454
212,0,3,77,7.0
213,0,1,141,12.818181818181818
213,0,2,82,7.454545454545454
213,0,3,77,7.0
214,0,1,141,12.818181818181818
214,0,2,82,7.454545454545454
214,0,3,77,7.0
215,0,1,141,12.818181818181818
215,0,2,82,7.454545454545454
215,0,3,77,7.0
218,0,1,321,29.181818181818183
218,0,2,275,25.0
218,0,3,240,21.818181818181817
218,1,1,9,0.8181818181818182
218,1,2,11,1.0
218,1,3,13,1.1818181818181819
229,0,1,212,19.272727272727273
229,0,2,190,17.272727272727273
229,0,3,166,15.090909090909092
230,0,1,132,12.0
230,0,2,111,10.090909090909092
230,0,3,94,8.545454545454545
230,1,1,136,12.363636363636363
230,1,2,117,10.636363636363637
230,1,3,90,8.181818181818182
231,0,1,132,12.0
231,0,2,111,10.090909090909092
231,0,3,94,8.545454545454545
231,1,1,258,23.454545454545453
231,1,2,241,21.90909090909091
231,1,3,200,18.181818181818183
232,0,1,228,20.727272727272727
232,0,2,216,19.636363636363637
232,0,3,195,17.727272727272727
232,1,1,136,12.363636363636363
232,1,2,117,10.636363636363637
232,1,3,90,8.181818181818182
234,0,1,228,20.727272727272727
234,0,2,216,19.636363636363637
234,0,3,195,17.727272727272727
234,1,1,136,12.363636363636363
234,1,2,117,10.636363636363637
234,1,3,90,8.181818181818182
235,0,1,226,20.545454545454547
235,0,2,216,19.636363636363637
235,0,3,195,17.727272727272727
235,1,1,136,12.363636363636363
235,1,2,117,10.636363636363637
235,1,3,90,8.181818181818182
236,0,1,226,20.545454545454547
236,0,2,216,19.636363636363637
236,0,3,195,17.727272727272727
236,1,1,136,12.363636363636363
236,1,2,117,10.636363636363637
236,1,3,90,8.181818181818182
238,1,1,136,12.363636363636363
238,1,2,117,10.636363636363637
238,1,3,90,8.181818181818182
239,1,1,136,12.363636363636363
239,1,2,117,10.636363636363637
239,1,3,90,8.181818181818182
240,1,1,136,12.363636363636363
240,1,2,117,10.636363636363637
240,1,3,90,8.181818181818182
242,1,1,136,12.363636363636363
242,1,2,117,10.636363636363637
242,1,3,90,8.181818181818182
243,1,1,136,12.363636363636363
243,1,2,117,10.636363636363637
243,1,3,90,8.181818181818182
244,1,1,136,12.363636363636363
244,1,2,117,10.636363636363637
244,1,3,90,8.181818181818182
245,1,1,136,12.363636363636363
245,1,2,117,10.636363636363637
245,1,3,90,8.181818181818182
246,1,1,136,12.363636363636363
246,1,2,117,10.636363636363637
246,1,3,90,8.181818181818182
247,1,1,136,12.363636363636363
247,1,2,117,10.636363636363637
247,1,3,90,8.181818181818182
248,1,1,136,12.363636363636363
248,1,2,117,10.636363636363637
248,1,3,90,8.181818181818182
250,1,1,136,12.363636363636363
250,1,2,117,10.636363636363637
250,1,3,90,8.181818181818182
251,1,1,136,12.363636363636363
251,1,2,117,10.636363636363637
251,1,3,90,8.181818181818182
252,1,1,136,12.363636363636363
252,1,2,117,10.636363636363637
252,1,3,90,8.181818181818182
255,0,1,174,15.818181818181818
255,0,2,129,11.727272727272727
255,0,3,127,11.545454545454545
256,1,1,136,12.363636363636363
256,1,2,117,10.636363636363637
256,1,3,90,8.181818181818182
257,1,1,136,12.363636363636363
257,1,2,117,10.636363636363637
257,1,3,90,8.181818181818182
258,1,1,136,12.363636363636363
258,1,2,117,10.636363636363637
258,1,3,90,8.181818181818182
260,1,1,136,12.363636363636363
260,1,2,117,10.636363636363637
260,1,3,90,8.181818181818182
261,1,1,136,12.363636363636363
261,1,2,117,10.636363636363637
261,1,3,90,8.181818181818182
262,1,1,136,12.363636363636363
262,1,2,117,10.636363636363637
262,1,3,90,8.181818181818182
263,1,1,136,12.363636363636363
263,1,2,117,10.636363636363637
263,1,3,90,8.181818181818182
265,1,1,136,12.363636363636363
265,1,2,117,10.636363636363637
265,1,3,90,8.181818181818182
266,1,1,136,12.363636363636363
266,1,2,117,10.636363636363637
266,1,3,90,8.181818181818182
267,1,1,136,12.363636363636363
267,1,2,117,10.636363636363637
267,1,3,90,8.181818181818182
271,0,1,411,37.36363636363637
271,0,2,333,30.272727272727273
271,0,3,261,23.727272727272727
273,0,1,151,13.727272727272727
273,0,2,161,14.636363636363637
273,0,3,143,13.0
274,0,1,151,13.727272727272727
274,0,2,161,14.636363636363637
274,0,3,143,13.0
275,0,1,56,5.090909090909091
275,0,2,54,4.909090909090909
275,0,3,50,4.545454545454546
276,0,1,8,0.7272727272727273
276,0,2,11,1.0
276,0,3,7,0.6363636363636364
276,1,1,8,0.7272727272727273
276,1,2,11,1.0
276,1,3,7,0.6363636363636364
277,0,1,97,8.818181818181818
277,0,2,107,9.727272727272727
277,0,3,93,8.454545454545455
278,0,1,97,8.818181818181818
278,0,2,107,9.727272727272727
278,0,3,93,8.454545454545455
279,0,1,357,32.45454545454545
279,0,2,279,25.363636363636363
279,0,3,211,19.181818181818183
280,0,1,97,8.818181818181818
280,0,2,107,9.727272727272727
280,0,3,93,8.454545454545455
281,0,1,97,8.818181818181818
281,0,2,107,9.727272727272727
281,0,3,93,8.454545454545455
282,0,1,97,8.818181818181818
282,0,2,107,9.727272727272727
282,0,3,93,8.454545454545455
283,0,1,97,8.818181818181818
283,0,2,107,9.727272727272727
283,0,3,93,8.454545454545455
284,0,1,97,8.818181818181818
284,0,2,107,9.727272727272727
284,0,3,93,8.454545454545455
285,0,1,97,8.818181818181818
285,0,2,107,9.727272727272727
285,0,3,93,8.454545454545455
286,0,1,97,8.818181818181818
286,0,2,107,9.727272727272727
286,0,3,93,8.454545454545455
287,1,1,188,17.09090909090909
287,1,2,134,12.181818181818182
287,1,3,132,12.0
288,1,1,77,7.0
288,1,2,77,7.0
288,1,3,76,6.909090909090909
289,1,1,77,7.0
289,1,2,77,7.0
289,1,3,76,6.909090909090909
291,1,1,77,7.0
291,1,2,77,7.0
291,1,3,76,6.909090909090909
293,1,1,77,7.0
293,1,2,77,7.0
293,1,3,76,6.909090909090909
294,1,1,77,7.0
294,1,2,77,7.0
294,1,3,76,6.909090909090909
295,1,1,77,7.0
295,1,2,77,7.0
295,1,3,76,6.909090909090909
296,1,1,170,15.454545454545455
296,1,2,137,12.454545454545455
296,1,3,130,11.818181818181818
297,1,1,188,17.09090909090909
297,1,2,134,12.181818181818182
297,1,3,132,12.0
298,1,1,170,15.454545454545455
298,1,2,137,12.454545454545455
298,1,3,130,11.818181818181818
299,1,1,170,15.454545454545455
299,1,2,137,12.454545454545455
299,1,3,130,11.818181818181818
300,1,1,170,15.454545454545455
300,1,2,137,12.454545454545455
300,1,3,130,11.818181818181818
301,0,1,67,6.090909090909091
301,0,2,70,6.363636363636363
301,0,3,61,5.545454545454546
302,0,1,67,6.090909090909091
302,0,2,70,6.363636363636363
302,0,3,61,5.545454545454546
303,0,1,67,6.090909090909091
303,0,2,70,6.363636363636363
303,0,3,61,5.545454545454546
304,0,1,67,6.090909090909091
304,0,2,70,6.363636363636363
304,0,3,61,5.545454545454546
305,0,1,67,6.090909090909091
305,0,2,70,6.363636363636363
305,0,3,61,5.545454545454546
306,0,1,67,6.090909090909091
306,0,2,70,6.363636363636363
306,0,3,61,5.545454545454546
307,0,1,67,6.090909090909091
307,0,2,70,6.363636363636363
307,0,3,61,5.545454545454546
308,0,1,67,6.090909090909091
308,0,2,70,6.363636363636363
308,0,3,61,5.545454545454546
309,0,1,67,6.090909090909091
309,0,2,70,6.363636363636363
309,0,3,61,5.545454545454546
310,0,1,67,6.090909090909091
310,0,2,70,6.363636363636363
310,0,3,61,5.545454545454546
310,1,1,125,11.363636363636363
310,1,2,82,7.454545454545454
310,1,3,73,6.636363636363637
311,0,1,67,6.090909090909091
311,0,2,70,6.363636363636363
311,0,3,61,5.545454545454546
311,1,1,125,11.363636363636363
311,1,2,82,7.454545454545454
311,1,3,73,6.636363636363637
312,0,1,67,6.090909090909091
312,0,2,70,6.363636363636363
312,0,3,61,5.545454545454546
312,1,1,125,11.363636363636363
312,1,2,82,7.454545454545454
312,1,3,73,6.636363636363637
313,0,1,67,6.090909090909091
313,0,2,70,6.363636363636363
313,0,3,61,5.545454545454546
313,1,1,125,11.363636363636363
313,1,2,82,7.454545454545454
313,1,3,73,6.636363636363637
314,0,1,67,6.090909090909091
314,0,2,70,6.363636363636363
314,0,3,61,5.545454545454546
315,0,1,67,6.090909090909091
315,0,2,70,6.363636363636363
315,0,3,61,5.545454545454546
316,0,1,67,6.090909090909091
316,0,2,70,6.363636363636363
316,0,3,61,5.545454545454546
317,0,1,164,14.909090909090908
317,0,2,177,16.09090909090909
317,0,3,154,14.0
318,0,1,200,18.181818181818183
318,0,2,228,20.727272727272727
318,0,3,197,17.90909090909091
320,0,1,200,18.181818181818183
320,0,2,228,20.727272727272727
320,0,3,197,17.90909090909091
322,0,1,462,42.0
322,0,2,400,36.36363636363637
322,0,3,315,28.636363636363637
323,0,1,200,18.181818181818183
323,0,2,228,20.727272727272727
323,0,3,197,17.90909090909091
325,0,1,200,18.181818181818183
325,0,2,228,20.727272727272727
325,0,3,197,17.90909090909091
326,0,1,200,18.181818181818183
326,0,2,228,20.727272727272727
326,0,3,197,17.90909090909091
328,0,1,284,25.818181818181817
328,0,2,316,28.727272727272727
328,0,3,271,24.636363636363637
329,0,1,181,16.454545454545453
329,0,2,195,17.727272727272727
329,0,3,167,15.181818181818182
330,0,1,185,16.818181818181817
330,0,2,145,13.181818181818182
330,0,3,131,11.909090909090908
331,0,1,185,16.818181818181817
331,0,2,145,13.181818181818182
331,0,3,131,11.909090909090908
332,0,1,185,16.818181818181817
332,0,2,145,13.181818181818182
332,0,3,131,11.909090909090908
333,0,1,191,17.363636363636363
333,0,2,148,13.454545454545455
333,0,3,138,12.545454545454545
333,1,1,94,8.545454545454545
333,1,2,73,6.636363636363637
333,1,3,73,6.636363636363637
334,0,1,81,7.363636363636363
334,0,2,73,6.636363636363637
334,0,3,73,6.636363636363637
334,1,1,2,0.18181818181818182
334,1,2,3,0.2727272727272727
334,1,3,3,0.2727272727272727
335,0,1,81,7.363636363636363
335,0,2,73,6.636363636363637
335,0,3,73,6.636363636363637
336,0,1,81,7.363636363636363
336,0,2,73,6.636363636363637
336,0,3,73,6.636363636363637
337,0,1,81,7.363636363636363
337,0,2,73,6.636363636363637
337,0,3,73,6.636363636363637
339,0,1,81,7.363636363636363
339,0,2,73,6.636363636363637
339,0,3,73,6.636363636363637
340,0,1,81,7.363636363636363
340,0,2,73,6.636363636363637
340,0,3,73,6.636363636363637
341,0,1,81,7.363636363636363
341,0,2,73,6.636363636363637
341,0,3,73,6.636363636363637
342,0,1,81,7.363636363636363
342,0,2,73,6.636363636363637
342,0,3,73,6.636363636363637
343,0,1,81,7.363636363636363
343,0,2,73,6.636363636363637
343,0,3,73,6.636363636363637
345,0,1,81,7.363636363636363
345,0,2,73,6.636363636363637
345,0,3,73,6.636363636363637
346,0,1,81,7.363636363636363
346,0,2,73,6.636363636363637
346,0,3,73,6.636363636363637
347,0,1,81,7.363636363636363
347,0,2,73,6.636363636363637
347,0,3,73,6.636363636363637
348,0,1,62,5.636363636363637
348,0,2,65,5.909090909090909
348,0,3,57,5.181818181818182
349,0,1,62,5.636363636363637
349,0,2,65,5.909090909090909
349,0,3,57,5.181818181818182
350,0,1,62,5.636363636363637
350,0,2,65,5.909090909090909
350,0,3,57,5.181818181818182
351,0,1,211,19.181818181818183
351,0,2,110,10.0
351,0,3,81,7.363636363636363
353,0,1,62,5.636363636363637
353,0,2,65,5.909090909090909
353,0,3,57,5.181818181818182
354,0,1,165,15.0
354,0,2,110,10.0
354,0,3,81,7.363636363636363
355,0,1,62,5.636363636363637
355,0,2,65,5.909090909090909
355,0,3,57,5.181818181818182
356,0,1,62,5.636363636363637
356,0,2,65,5.909090909090909
356,0,3,57,5.181818181818182
357,0,1,62,5.636363636363637
357,0,2,65,5.909090909090909
357,0,3,57,5.181818181818182
358,0,1,278,25.272727272727273
358,0,2,180,16.363636363636363
358,0,3,142,12.909090909090908
359,1,1,68,6.181818181818182
359,1,2,72,6.545454545454546
359,1,3,61,5.545454545454546
360,1,1,68,6.181818181818182
360,1,2,72,6.545454545454546
360,1,3,61,5.545454545454546
361,1,1,540,49.09090909090909
361,1,2,484,44.0
361,1,3,383,34.81818181818182
363,1,1,68,6.181818181818182
363,1,2,72,6.545454545454546
363,1,3,61,5.545454545454546
364,1,1,68,6.181818181818182
364,1,2,72,6.545454545454546
364,1,3,61,5.545454545454546
365,1,1,68,6.181818181818182
365,1,2,72,6.545454545454546
365,1,3,61,5.545454545454546
366,0,1,118,10.727272727272727
366,0,2,80,7.2727272727272725
366,0,3,73,6.636363636363637
366,1,1,68,6.181818181818182
