route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6615,1,11624715,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624716,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624717,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624718,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624719,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624720,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624721,5 ROBSON,,1,1920526,247830,0,0
6615,1,11624722,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624723,5 ROBSON,,1,1920519,247830,0,0
6615,1,11624724,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624725,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624726,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624727,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624728,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624729,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624730,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624731,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624732,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624733,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624734,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624735,5 ROBSON,,1,1920518,247832,0,0
6615,1,11624736,5 ROBSON,,1,1920520,247832,0,0
6615,1,11624737,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624738,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624739,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624740,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624741,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624742,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624743,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624744,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624745,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624746,5 ROBSON,,1,1920517,247832,0,0
6615,1,11624747,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624748,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624749,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624750,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624751,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624752,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624753,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624754,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624755,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624756,5 ROBSON,,1,1920520,247830,0,0
6615,1,11624757,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624758,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624759,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624760,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624761,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624762,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624763,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624764,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624765,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624766,5 ROBSON,,1,1920526,247830,0,0
6615,1,11624767,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624768,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624769,5 ROBSON,,1,1920527,247832,0,0
6615,1,11624770,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624771,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624772,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624773,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624774,5 ROBSON,,1,1920526,247830,0,0
6615,1,11624775,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624776,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624777,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624778,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624779,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624780,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624781,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624782,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624783,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624784,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624785,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624786,5 ROBSON,,1,1920519,247830,0,0
6615,1,11624787,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624788,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624789,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624790,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624791,5 ROBSON,,1,1920519,247830,0,0
6615,1,11624792,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624793,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624794,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624795,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624796,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624797,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624798,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624799,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624800,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624801,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624802,5 ROBSON,,1,1920527,247830,0,0
6615,1,11624803,5 ROBSON,,1,1920526,247830,0,0
6615,1,11624804,5 ROBSON,,1,1920523,247832,0,0
6615,1,11624805,5 ROBSON,,1,1920516,247832,0,0
6615,1,11624806,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624807,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624808,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624809,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624810,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624811,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624812,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624813,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624814,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624815,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624816,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624817,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624818,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624819,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624820,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624821,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624822,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624823,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624824,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624825,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624826,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624827,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624828,5 ROBSON,,1,1920525,247830,0,0
6615,1,11624829,5 ROBSON,,1,1920524,247832,0,0
6615,1,11624830,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624831,5 ROBSON,,1,1920524,247830,0,0
6615,1,11624832,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624833,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624834,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624835,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624836,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624837,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624838,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624839,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624840,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624841,5 ROBSON,,1,1920522,247830,0,0
6615,1,11624842,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624843,5 ROBSON,,1,1920523,247830,0,0
6615,1,11624844,5 ROBSON,,1,1920521,247830,0,0
6615,1,11624845,5 ROBSON,,1,1920522,247832,0,0
6615,1,11624846,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624847,5 ROBSON,,1,1920521,247832,0,0
6615,1,11624848,5 ROBSON,,1,1920520,247830,0,0
6615,1,11624849,5 ROBSON,,1,1920519,247830,0,0
6615,1,11624850,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624851,5 ROBSON,,1,1920516,247830,0,0
6615,1,11624852,5 ROBSON,,1,1920518,247830,0,0
6615,1,11624853,5 ROBSON,,1,1920517,247830,0,0
6615,1,11624854,5 ROBSON,,1,1920516,247830,0,0
6615,2,11624855,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624856,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624857,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624858,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624859,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624860,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624861,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624862,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624863,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624864,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624865,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624866,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624867,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624868,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624869,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624870,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624871,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624872,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624873,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624874,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624875,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624876,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624877,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624878,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624879,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624880,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624881,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624882,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624883,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624884,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624885,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624886,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624887,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624888,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624889,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624890,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624891,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624892,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624893,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624894,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624895,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624896,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624897,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624898,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624899,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624900,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624901,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624902,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624903,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624904,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624905,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624906,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624907,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624908,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624909,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624910,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624911,5 DOWNTOWN,,0,1920528,247828,0,0
6615,2,11624912,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624913,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624914,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624915,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624916,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624917,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624918,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624919,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624920,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624921,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624922,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624923,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624924,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624925,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624926,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624927,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624928,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624929,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624930,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624931,5 DOWNTOWN,,0,1920528,247829,0,0
6615,2,11624932,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624933,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624934,5 DOWNTOWN,,0,1920528,247828,0,0
6615,2,11624935,5 DOWNTOWN,,0,1920531,247828,0,0
6615,2,11624936,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624937,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624938,5 DOWNTOWN,,0,1920531,247829,0,0
6615,2,11624939,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624940,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624941,5 DOWNTOWN,,0,1920531,247828,0,0
6615,2,11624942,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624943,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624944,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624945,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624946,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624947,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624948,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624949,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624950,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624951,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624952,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624953,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624954,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624955,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624956,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624957,5 DOWNTOWN,,0,1920535,247827,0,0
6615,2,11624958,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624959,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624960,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624961,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624962,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624963,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624964,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624965,5 DOWNTOWN,,0,1920528,247828,0,0
6615,2,11624966,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624967,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624968,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624969,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624970,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624971,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624972,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624973,5 DOWNTOWN,,0,1920534,247827,0,0
6615,2,11624974,5 DOWNTOWN,,0,1920533,247827,0,0
6615,2,11624975,5 DOWNTOWN,,0,1920532,247827,0,0
6615,2,11624976,5 DOWNTOWN,,0,1920531,247827,0,0
6615,2,11624977,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624978,5 DOWNTOWN,,0,1920530,247827,0,0
6615,2,11624979,5 DOWNTOWN,,0,1920529,247827,0,0
6615,2,11624980,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624981,5 DOWNTOWN,,0,1920528,247827,0,0
6615,2,11624982,5 ROBSON,,1,1920538,247830,0,0
6615,2,11624983,5 ROBSON,,1,1920536,247830,0,0
6615,2,11624984,5 ROBSON,,1,1920536,247830,0,0
6615,2,11624985,5 ROBSON,,1,1920542,247830,0,0
6615,2,11624986,5 ROBSON,,1,1920539,247830,0,0
6615,2,11624987,5 ROBSON,,1,1920543,247830,0,0
6615,2,11624988,5 ROBSON,,1,1920539,247830,0,0
6615,2,11624989,5 ROBSON,,1,1920544,247830,0,0
6615,2,11624990,5 ROBSON,,1,1920542,247830,0,0
6615,2,11624991,5 ROBSON,,1,1920537,247830,0,0
6615,2,11624992,5 ROBSON,,1,1920536,247830,0,0
6615,2,11624993,5 ROBSON,,1,1920536,247830,0,0
6615,2,11624994,5 ROBSON,,1,1920536,247830,0,0
6615,2,11624995,5 ROBSON,,1,1920543,247830,0,0
6615,2,11624996,5 ROBSON,,1,1920543,247830,0,0
6615,2,11624997,5 ROBSON,,1,1920543,247830,0,0
6615,2,11624998,5 ROBSON,,1,1920538,247830,0,0
6615,2,11624999,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625000,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625001,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625002,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625003,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625004,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625005,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625006,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625007,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625008,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625009,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625010,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625011,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625012,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625013,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625014,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625015,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625016,5 ROBSON,,1,1920544,247830,0,0
6615,2,11625017,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625018,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625019,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625020,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625021,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625022,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625023,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625024,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625025,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625026,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625027,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625028,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625029,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625030,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625031,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625032,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625033,5 ROBSON,,1,1920538,247830,0,0
6615,2,11625034,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625035,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625036,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625037,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625038,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625039,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625040,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625041,5 ROBSON,,1,1920544,247830,0,0
6615,2,11625042,5 ROBSON,,1,1920538,247830,0,0
6615,2,11625043,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625044,5 ROBSON,,1,1920544,247830,0,0
6615,2,11625045,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625046,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625047,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625048,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625049,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625050,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625051,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625052,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625053,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625054,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625055,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625056,5 ROBSON,,1,1920544,247830,0,0
6615,2,11625057,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625058,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625059,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625060,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625061,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625062,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625063,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625064,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625065,5 ROBSON,,1,1920538,247830,0,0
6615,2,11625066,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625067,5 ROBSON,,1,1920538,247830,0,0
6615,2,11625068,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625069,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625070,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625071,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625072,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625073,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625074,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625075,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625076,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625077,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625078,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625079,5 ROBSON,,1,1920544,247831,0,0
6615,2,11625080,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625081,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625082,5 ROBSON,,1,1920544,247830,0,0
6615,2,11625083,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625084,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625085,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625086,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625087,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625088,5 ROBSON,,1,1920543,247830,0,0
6615,2,11625089,5 ROBSON,,1,1920542,247830,0,0
6615,2,11625090,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625091,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625092,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625093,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625094,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625095,5 ROBSON,,1,1920541,247830,0,0
6615,2,11625096,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625097,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625098,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625099,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625100,5 ROBSON,,1,1920540,247830,0,0
6615,2,11625101,5 ROBSON,,1,1920539,247830,0,0
6615,2,11625102,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625103,5 ROBSON,,1,1920538,247830,0,0
6615,2,11625104,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625105,5 ROBSON,,1,1920537,247830,0,0
6615,2,11625106,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625107,5 ROBSON,,1,1920536,247830,0,0
6615,2,11625108,5 ROBSON,,1,1920536,247830,0,0
6615,3,11625109,5 DOWNTOWN,,0,1920545,247827,0,0
6615,3,11625110,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625111,5 DOWNTOWN,,0,1920549,247827,0,0
6615,3,11625112,5 DOWNTOWN,,0,1920551,247827,0,0
6615,3,11625113,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625114,5 DOWNTOWN,,0,1920547,247827,0,0
6615,3,11625115,5 DOWNTOWN,,0,1920546,247827,0,0
6615,3,11625116,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625117,5 DOWNTOWN,,0,1920549,247827,0,0
6615,3,11625118,5 DOWNTOWN,,0,1920551,247827,0,0
6615,3,11625119,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625120,5 DOWNTOWN,,0,1920547,247827,0,0
6615,3,11625121,5 DOWNTOWN,,0,1920546,247827,0,0
6615,3,11625122,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625123,5 DOWNTOWN,,0,1920549,247827,0,0
6615,3,11625124,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625125,5 DOWNTOWN,,0,1920547,247827,0,0
6615,3,11625126,5 DOWNTOWN,,0,1920546,247827,0,0
6615,3,11625127,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625128,5 DOWNTOWN,,0,1920549,247827,0,0
6615,3,11625129,5 DOWNTOWN,,0,1920551,247827,0,0
6615,3,11625130,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625131,5 DOWNTOWN,,0,1920547,247827,0,0
6615,3,11625132,5 DOWNTOWN,,0,1920545,247827,0,0
6615,3,11625133,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625134,5 DOWNTOWN,,0,1920549,247827,0,0
6615,3,11625135,5 DOWNTOWN,,0,1920551,247827,0,0
6615,3,11625136,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625137,5 DOWNTOWN,,0,1920547,247827,0,0
6615,3,11625138,5 DOWNTOWN,,0,1920549,247827,0,0
6615,3,11625139,5 DOWNTOWN,,0,1920547,247827,0,0
6615,3,11625140,5 DOWNTOWN,,0,1920545,247827,0,0
6615,3,11625141,5 DOWNTOWN,,0,1920545,247827,0,0
6615,3,11625142,5 DOWNTOWN,,0,1920546,247827,0,0
6615,3,11625143,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625144,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625145,5 DOWNTOWN,,0,1920548,247827,0,0
6615,3,11625146,5 DOWNTOWN,,0,1920550,247827,0,0
6615,3,11625147,5 DOWNTOWN,,0,1920548,247827,0,0
