OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
11965,60866,WB 56 AVE AT 213A ST,South of Fraser,Langley - Township,123,9,7,26,5,7,-122.632469,49.104557,503,Fall 2018,,503,-13651385.676668124,6292622.128883969
11966,60867,EB 56 AVE AT 213A ST,South of Fraser,Langley - Township,16,0,0,89,0,11,-122.631454,49.104374,503,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,503,-13651272.760383697,6292591.000169079
11967,61567,EB FRASER HWY AT 248 ST,South of Fraser,Langley - Township,7,0,0,34,19,21,-122.537577,49.069471,503,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,503,-13640822.399102857,6286658.29593888
11968,55128,GUILDFORD EXCHANGE BAY 1,South of Fraser,Surrey,16,0,0,17,0,0,-122.803459,49.191353,096; 320; 326; 335; 337; 373; 375; 501; 509,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13670420.271598542,6307393.555267367
11969,55131,GUILDFORD EXCHANGE BAY 2,South of Fraser,Surrey,25,0,0,14,0,0,-122.804013,49.191632,096; 320; 335; 337; 341; 501; 509,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13670481.944585107,6307441.0427696
11970,55612,SURREY CENTRAL STN BAY 4,South of Fraser,Surrey,117,0,0,0,0,0,-122.849361,49.18885,501; 509; N19,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13675530.076670634,6306967.236816852
11971,55758,WB 104 AVE AT 156 ST,South of Fraser,Surrey,24,0,0,0,0,0,-122.790383,49.191662,326; 335; 337; 501; 509,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13668964.658439439,6307446.17503362
11972,55759,WB 104 AVE AT 154 ST,South of Fraser,Surrey,22,0,0,0,0,0,-122.795924,49.191598,326; 335; 337; 501; 509,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13669581.4096947,6307435.328425875
11973,55761,EB 104 AVE AT 152 ST,South of Fraser,Surrey,9,0,0,0,0,0,-122.799852,49.191386,326; 335; 337; 501; 509,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13670018.687345436,6307399.100854725
11974,55762,EB 104 AVE AT 154 ST,South of Fraser,Surrey,0,0,0,11,0,0,-122.79462,49.191447,326; 335; 337; 501; 509,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,509,-13669436.25652812,6307409.627084676
