OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
11680,58230,EB LANSDOWNE RD AT COONEY RD,Richmond,Richmond,138,63,37,18,10,9,-123.130878,49.173723,405; 416; 430,Fall 2018,,430,-13706868.351848068,6304391.145030478
11681,58233,NB COONEY RD AT WESTMINSTER HWY,Richmond,Richmond,99,60,45,8,0,0,-123.131363,49.170802,430,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,430,-13706922.35709662,6303893.777825095
11682,58624,RICHMOND-BRIGHOUSE STN BAY 4A,Richmond,Richmond,6,5,0,493,336,260,-123.136682,49.168435,401; 406; 407; 410; 430,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,430,-13707514.433683367,6303490.800062702
11683,58924,NB GARDEN CITY RD AT ALDERBRIDGE WAY,Richmond,Richmond,140,93,91,36,41,31,-123.124306,49.177778,407; 430,Fall 2018,,430,-13706136.714087266,6305081.610076029
11686,59341,SB COONEY RD AT ACKROYD RD,Richmond,Richmond,8,6,0,116,81,62,-123.13164,49.171551,430,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,430,-13706953.223961579,6304021.189430613
11688,59621,SB GARDEN CITY RD AT LESLIE RD,Richmond,Richmond,26,35,21,134,121,127,-123.124761,49.178984,407; 430,Fall 2018,,430,-13706187.412477773,6305286.999334398
11689,59704,EB BRIDGEPORT RD AT GREAT CANADIAN WA,Richmond,Richmond,59,50,38,21,24,12,-123.123173,49.191931,407; 430,Fall 2018,,430,-13706010.650143877,6307492.047677477
11690,59731,EB PARK RD AT BUSWELL ST,Richmond,Richmond,48,40,38,40,17,35,-123.134884,49.164647,402; 404; 407; 430,Fall 2018,,430,-13707314.33757492,6302845.795414989
11692,61325,BRIDGEPORT STN BAY 5,Richmond,Richmond,654,483,413,256,169,114,-123.127081,49.195004,407; 430,Fall 2018,,430,-13706445.641863588,6308015.480460753
11693,61330,BRIDGEPORT STN BAY 11,Richmond,Richmond,288,164,146,735,570,440,-123.126212,49.195565,407; 430,Fall 2018,,430,-13706348.948524723,6308111.067278248
11721,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,Richmond,Richmond,0,0,0,1337,0,0,-123.125911,49.195515,311; 351; 352; 354; 403; 412; 480; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,480,-13706315.38993808,6308102.577465011
11722,61324,BRIDGEPORT STN BAY 4,Richmond,Richmond,1162,0,0,0,0,0,-123.126817,49.195114,480; N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,480,-13706416.240591312,6308034.153818001
12616,58047,NB HWY 99 OFFRAMP AT STEVESTON HWY,Richmond,Richmond,68,19,33,138,88,100,-123.084336,49.133056,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,,601,-13701687.309035094,6297469.454454159
12617,58048,SB HWY 99 ONRAMP AT STEVESTON HWY,Richmond,Richmond,135,97,76,83,26,49,-123.08712,49.13283,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,,601,-13701997.208254728,6297430.893452786
12626,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,Richmond,Richmond,0,0,0,1311,987,887,-123.125911,49.195515,311; 351; 352; 354; 403; 412; 480; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,601,-13706315.38993808,6308102.577465011
12627,61326,BRIDGEPORT STN BAY 7,Richmond,Richmond,1229,804,815,0,0,0,-123.127304,49.195053,601,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,601,-13706470.49523001,6308023.736118571
12668,58047,NB HWY 99 OFFRAMP AT STEVESTON HWY,Richmond,Richmond,0,0,0,6,0,0,-123.084336,49.133056,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,602,-13701687.309035094,6297469.454454159
12669,58048,SB HWY 99 ONRAMP AT STEVESTON HWY,Richmond,Richmond,16,0,0,10,0,0,-123.08712,49.13283,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,602,-13701997.208254728,6297430.893452786
12672,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,Richmond,Richmond,0,0,0,187,0,0,-123.125911,49.195515,311; 351; 352; 354; 403; 412; 480; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,602,-13706315.38993808,6308102.577465011
12673,61327,BRIDGEPORT STN BAY 8,Richmond,Richmond,250,0,0,0,0,0,-123.127071,49.195144,602; 603; 604,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,602,-13706444.552607827,6308039.30385509
12715,58047,NB HWY 99 OFFRAMP AT STEVESTON HWY,Richmond,Richmond,0,0,0,0,0,0,-123.084336,49.133056,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,603,-13701687.309035094,6297469.454454159
12716,58048,SB HWY 99 ONRAMP AT STEVESTON HWY,Richmond,Richmond,7,0,0,9,0,0,-123.08712,49.13283,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,603,-13701997.208254728,6297430.893452786
12719,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,Richmond,Richmond,0,0,0,119,0,0,-123.125911,49.195515,311; 351; 352; 354; 403; 412; 480; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,603,-13706315.38993808,6308102.577465011
12720,61327,BRIDGEPORT STN BAY 8,Richmond,Richmond,157,0,0,0,0,0,-123.127071,49.195144,602; 603; 604,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,603,-13706444.552607827,6308039.30385509
12763,58047,NB HWY 99 OFFRAMP AT STEVESTON HWY,Richmond,Richmond,0,0,0,7,0,0,-123.084336,49.133056,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,604,-13701687.309035094,6297469.454454159
12764,58048,SB HWY 99 ONRAMP AT STEVESTON HWY,Richmond,Richmond,0,0,0,7,0,0,-123.08712,49.13283,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,604,-13701997.208254728,6297430.893452786
12766,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,Richmond,Richmond,0,0,0,134,0,0,-123.125911,49.195515,311; 351; 352; 354; 403; 412; 480; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,604,-13706315.38993808,6308102.577465011
12767,61327,BRIDGEPORT STN BAY 8,Richmond,Richmond,118,0,0,0,0,0,-123.127071,49.195144,602; 603; 604,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,604,-13706444.552607827,6308039.30385509
13045,58047,NB HWY 99 OFFRAMP AT STEVESTON HWY,Richmond,Richmond,29,29,17,29,28,27,-123.084336,49.133056,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,,620,-13701687.309035094,6297469.454454159
13046,58048,SB HWY 99 ONRAMP AT STEVESTON HWY,Richmond,Richmond,41,50,46,15,30,28,-123.08712,49.13283,311; 351; 352; 354; 601; 602; 603; 604; 620,Fall 2018,,620,-13701997.208254728,6297430.893452786
13047,61321,BRIDGEPORT STN BAY 1 UNLOADING ONLY,Richmond,Richmond,0,0,0,991,1218,1276,-123.125911,49.195515,311; 351; 352; 354; 403; 412; 480; 601; 602; 603; 604; 620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,620,-13706315.38993808,6308102.577465011
13048,61331,BRIDGEPORT STN BAY 12,Richmond,Richmond,970,1310,1172,0,0,0,-123.125982,49.195652,620,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,620,-13706323.306658683,6308125.860462875
13957,52107,VANCOUVER INTERNATIONAL AIRPORT LEVEL,Richmond,Richmond,13,12,15,18,17,20,-123.179837,49.193579,N10,Fall 2018,,N10,-13712318.422965297,6307772.67714552
13958,52108,EB MILLER RD AT AIRPORT ACCESS RD,Richmond,Richmond,0,0,0,0,0,0,-123.174769,49.191338,N10,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,N10,-13711754.256012233,6307390.924216649
