OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
1426,51156,EB KINGSWAY AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,149,124,78,82,71,42,-123.022286,49.232257,019; 112; N19,Fall 2018,,019,-13694779.949186211,6314363.721266614
1427,51157,EB KINGSWAY AT SMITH AVE,Burnaby/New Westminster,Burnaby,20,12,13,17,24,9,-123.018383,49.232578,019; 112; N19,Fall 2018,,019,-13694345.518436046,6314418.583503221
1428,51158,EB KINGSWAY AT INMAN AVE,Burnaby/New Westminster,Burnaby,77,49,30,54,31,36,-123.015229,49.232758,019; 112; N19,Fall 2018,,019,-13693994.345606415,6314449.225644163
1429,51159,EB KINGSWAY AT PATTERSON AVE,Burnaby/New Westminster,Burnaby,31,22,11,68,45,36,-123.012252,49.232443,019; 112; N19,Fall 2018,,019,-13693662.92780534,6314395.463972821
1430,51160,EB KINGSWAY AT OLIVE AVE,Burnaby/New Westminster,Burnaby,32,30,16,76,64,40,-123.00953,49.231667,019; 112; N19,Fall 2018,,019,-13693359.943560371,6314263.2449945025
1431,51161,EB KINGSWAY AT WILSON AVE,Burnaby/New Westminster,Burnaby,27,36,24,73,64,37,-123.007485,49.230995,019; 112; N19,Fall 2018,,019,-13693132.312140618,6314148.609160559
1432,51162,SB WILLINGDON AVE AT KEMP ST,Burnaby/New Westminster,Burnaby,33,47,26,305,329,185,-123.005715,49.229565,019; 125; 130,Fall 2018,,019,-13692935.323214369,6313904.7959942855
1433,51163,EB CENTRAL BLVD AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,0,0,0,17,12,15,-123.006974,49.227271,019; 049; 116; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,019,-13693075.471366981,6313513.833156391
1434,51164,METROTOWN STN BAY 2,Burnaby/New Westminster,Burnaby,831,916,657,0,0,0,-123.002888,49.226085,019,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,019,-13692620.607856497,6313311.714466858
1435,51165,NB WILLINGDON AVE AT CENTRAL BLVD,Burnaby/New Westminster,Burnaby,116,122,60,35,50,7,-123.007012,49.228005,019; 130,Fall 2018,,019,-13693079.66455234,6313638.941577612
1436,51166,WB KINGSWAY AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,310,291,250,65,55,79,-123.00553,49.230542,019; N19,Fall 2018,,019,-13692914.732214333,6314071.430801387
1437,51167,WB KINGSWAY AT WILSON AVE,Burnaby/New Westminster,Burnaby,62,55,60,61,78,36,-123.008159,49.231423,019; N19,Fall 2018,,019,-13693207.38347281,6314221.568458562
1438,51168,WB KINGSWAY AT BARKER AVE,Burnaby/New Westminster,Burnaby,102,65,63,98,78,63,-123.010599,49.232216,019; N19,Fall 2018,,019,-13693478.999894273,6314356.820763755
1439,51169,WB KINGSWAY AT INMAN AVE,Burnaby/New Westminster,Burnaby,81,56,62,134,109,89,-123.016178,49.232908,019; N19,Fall 2018,,019,-13694100.05255425,6314474.811329539
1440,51170,WB KINGSWAY AT SMITH AVE,Burnaby/New Westminster,Burnaby,30,28,24,41,61,36,-123.019689,49.23266,019; N19,Fall 2018,,019,-13694490.870821746,6314432.521409732
1441,51171,WB KINGSWAY AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,20,10,11,69,26,26,-123.022197,49.232527,019; N19,Fall 2018,,019,-13694770.043558769,6314409.791282605
1471,52692,METROTOWN STN BAY 1,Burnaby/New Westminster,Burnaby,0,0,0,397,343,148,-123.003299,49.226277,019; 110; 112; 116; 119; 130; 144; 430,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,019,-13692666.324480753,6313344.376110101
1763,51390,SB WILLINGDON AVE AT DAWSON ST,Burnaby/New Westminster,Burnaby,86,41,21,10,0,0,-123.003368,49.264033,025; 123; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,025,-13692673.968360722,6319782.540375186
1764,51458,NB WILLINGDON AVE AT JUNEAU ST,Burnaby/New Westminster,Burnaby,0,0,0,29,10,0,-123.003062,49.263385,025; 123; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,025,-13692639.904343028,6319671.996269459
1819,51537,EB KINCAID ST AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,41,54,19,95,93,53,-123.023043,49.24878,025,Fall 2018,,025,-13694864.210261099,6317180.957119261
1820,51538,EB KINCAID ST AT SMITH AVE,Burnaby/New Westminster,Burnaby,113,44,29,150,98,105,-123.019355,49.248763,025; 028; 129,Fall 2018,,025,-13694453.674809093,6317178.188711204
1821,51539,EB KINCAID ST AT MACDONALD AVE,Burnaby/New Westminster,Burnaby,104,36,30,141,67,58,-123.014855,49.248866,025; 129,Fall 2018,,025,-13693952.716073385,6317195.706954376
1822,51541,EB SANDERSON WAY AT MATHISSI PL,Burnaby/New Westminster,Burnaby,28,0,7,122,60,40,-123.005459,49.247462,025,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,025,-13692906.782946115,6316956.268051087
1823,51542,NB WILLINGDON AVE AT GOARD WAY,Burnaby/New Westminster,Burnaby,418,67,36,751,192,71,-123.004148,49.251498,025; 125; 130,Fall 2018,,025,-13692760.882213026,6317644.558703272
1824,51543,NB WILLINGDON AVE AT CANADA WAY,Burnaby/New Westminster,Burnaby,187,50,49,469,224,161,-123.004113,49.254143,025; 125; 130,Fall 2018,,025,-13692756.925025193,6318095.701820421
1825,51545,SB WILLINGDON AVE AT CANADA WAY,Burnaby/New Westminster,Burnaby,450,151,115,253,87,40,-123.004474,49.254146,025; 125; 130,Fall 2018,,025,-13692797.09785764,6318096.118347439
1826,51546,SB WILLINGDON AVE AT GOARD WAY,Burnaby/New Westminster,Burnaby,533,141,35,576,70,38,-123.004474,49.251436,025; 125; 130,Fall 2018,,025,-13692797.17453804,6317634.028358686
1827,51547,SB WILLINGDON AVE AT SANDERSON WAY,Burnaby/New Westminster,Burnaby,153,77,44,56,12,14,-123.004458,49.247982,025; 125; 130,Fall 2018,,025,-13692795.377628578,6317044.919068021
1828,51548,WB SANDERSON WAY AT GILMORE WAY,Burnaby/New Westminster,Burnaby,190,18,6,129,12,8,-123.008823,49.248583,025,Fall 2018,,025,-13693281.234816667,6317147.364889849
1829,51549,WB KINCAID ST AT GILMORE WAY,Burnaby/New Westminster,Burnaby,114,0,7,29,0,0,-123.011149,49.249351,025; 129,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,025,-13693540.172188828,6317278.348162098
1830,51550,WB KINCAID ST AT MACDONALD AVE,Burnaby/New Westminster,Burnaby,142,76,63,134,48,35,-123.01553,49.248893,025; 129,Fall 2018,,025,-13694027.859584775,6317200.304486555
1831,51551,WB KINCAID ST AT SMITH AVE,Burnaby/New Westminster,Burnaby,150,91,81,87,41,27,-123.020199,49.24887,025,Fall 2018,,025,-13694547.609984823,6317196.442964038
1832,51552,WB KINCAID ST AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,88,60,50,39,25,25,-123.023167,49.248883,025,Fall 2018,,025,-13694877.971189484,6317198.503168406
1879,58496,NB WILLINGDON AVE AT LOUGHEED HWY,Burnaby/New Westminster,Burnaby,33,14,6,532,152,104,-123.002999,49.26579,025; 123; 130; 134; 136,Fall 2018,,025,-13692632.97625985,6320082.205274035
1880,58605,EB SANDERSON WAY AT GILMORE WAY,Burnaby/New Westminster,Burnaby,110,7,0,345,25,13,-123.008625,49.248286,025,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,025,-13693259.238294385,6317096.850805204
1887,61258,SB WILLINGDON AVE AT STILL CREEK DR,Burnaby/New Westminster,Burnaby,47,37,13,26,31,6,-123.003449,49.261663,025; 123; 130,Fall 2018,,025,-13692683.010906748,6319378.362002039
1888,61259,NB WILLINGDON AVE AT STILL CREEK DR,Burnaby/New Westminster,Burnaby,13,13,5,53,44,17,-123.003137,49.261653,025; 123; 130,Fall 2018,,025,-13692648.255717557,6319376.652697327
1889,61805,BRENTWOOD STN BAY 5,Burnaby/New Westminster,Burnaby,1386,416,336,542,248,234,-123.001615,49.266257,025; N9,Fall 2018,,025,-13692478.894200085,6320161.95543293
1927,51627,NB BOUNDARY RD AT ARBOR AVE,Burnaby/New Westminster,Burnaby,8,0,0,0,0,0,-123.023539,49.217909,026,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,026,-13694919.409282537,6311918.160264574
1928,51628,NB BOUNDARY RD AT HURST AVE,Burnaby/New Westminster,Burnaby,0,0,0,0,0,0,-123.023547,49.220212,026,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,026,-13694920.362715835,6312310.645793662
2014,51694,NB BOUNDARY RD AT GEORGIA ST,Burnaby/New Westminster,Burnaby,8,0,5,27,13,13,-123.023311,49.278725,027; 028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,027,-13694894.00943841,6322289.192579082
2046,51538,EB KINCAID ST AT SMITH AVE,Burnaby/New Westminster,Burnaby,26,13,29,54,35,18,-123.019355,49.248763,025; 028; 129,Fall 2018,,028,-13694453.674809093,6317178.188711204
2047,51694,NB BOUNDARY RD AT GEORGIA ST,Burnaby/New Westminster,Burnaby,44,15,12,36,26,0,-123.023311,49.278725,027; 028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694894.00943841,6322289.192579082
2051,51724,NB BOUNDARY RD AT VANNESS AVE,Burnaby/New Westminster,Burnaby,65,36,13,119,80,59,-123.023292,49.235076,028,Fall 2018,,028,-13694891.976250093,6314844.385538529
2052,51725,EB BURKE ST AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,25,12,10,91,98,52,-123.022912,49.236949,028,Fall 2018,,028,-13694849.591068842,6315163.700226491
2053,51726,NB SMITH AVE AT BURKE ST,Burnaby/New Westminster,Burnaby,33,16,23,72,65,55,-123.019798,49.237291,028,Fall 2018,,028,-13694502.968693772,6315222.0115513615
2054,51727,NB SMITH AVE AT BRANDON ST,Burnaby/New Westminster,Burnaby,14,0,0,62,54,43,-123.019776,49.23903,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694500.483025804,6315518.442518826
2055,51728,NB SMITH AVE AT PRICE ST,Burnaby/New Westminster,Burnaby,23,9,23,76,36,59,-123.019753,49.240426,028,Fall 2018,,028,-13694497.95139694,6315756.5424166
2056,51729,NB SMITH AVE AT MOSCROP ST,Burnaby/New Westminster,Burnaby,17,17,15,92,43,60,-123.01973,49.243373,028; 129,Fall 2018,,028,-13694495.363025803,6316259.02961293
2057,51730,NB SMITH AVE AT FIR ST,Burnaby/New Westminster,Burnaby,14,19,15,60,54,44,-123.019724,49.24545,028; 129,Fall 2018,,028,-13694494.699639078,6316613.183646391
2058,51731,NB SMITH AVE AT SPRUCE ST,Burnaby/New Westminster,Burnaby,18,5,0,64,64,24,-123.019726,49.247336,028; 129,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694495.024969807,6316934.711543035
2059,51732,NB INGLETON AVE AT SUNSET ST,Burnaby/New Westminster,Burnaby,34,17,11,122,59,59,-123.017354,49.249639,028,Fall 2018,,028,-13694230.868304245,6317327.587796019
2060,51733,NB SMITH AVE AT AVONDALE ST,Burnaby/New Westminster,Burnaby,9,20,15,36,38,14,-123.019698,49.25222,028,Fall 2018,,028,-13694491.816760482,6317767.599690567
2061,51736,NB BOUNDARY RD AT DOMINION ST,Burnaby/New Westminster,Burnaby,45,40,33,51,55,58,-123.023409,49.256757,028,Fall 2018,,028,-13694904.91811491,6318541.410320897
2062,51737,NB BOUNDARY RD AT GRANDVIEW HWY,Burnaby/New Westminster,Burnaby,25,16,12,58,49,60,-123.023406,49.258575,028,Fall 2018,,028,-13694904.663545124,6318851.521166626
2063,51740,NB BOUNDARY RD AT LOUGHEED HWY,Burnaby/New Westminster,Burnaby,94,50,11,40,26,18,-123.023373,49.26604,028; 099,Fall 2018,,028,-13694900.9848611,6320124.859106658
2064,51741,NB BOUNDARY RD AT 2 AVE,Burnaby/New Westminster,Burnaby,10,7,0,36,14,0,-123.023347,49.268791,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694898.03432829,6320594.230356276
2065,51742,NB BOUNDARY RD AT 1 AVE,Burnaby/New Westminster,Burnaby,15,11,0,32,8,0,-123.023355,49.269895,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694898.903360873,6320782.514750071
2066,51743,NB BOUNDARY RD AT KITCHENER ST,Burnaby/New Westminster,Burnaby,76,41,31,94,42,20,-123.02333,49.272518,028; 095,Fall 2018,,028,-13694896.153585812,6321230.085184945
2067,51744,NB BOUNDARY RD AT WILLIAM ST,Burnaby/New Westminster,Burnaby,42,26,26,50,36,31,-123.023314,49.274253,028,Fall 2018,,028,-13694894.333301911,6321526.154947375
2068,51745,NB BOUNDARY RD AT VENABLES ST,Burnaby/New Westminster,Burnaby,34,21,13,45,21,29,-123.023311,49.276981,028,Fall 2018,,028,-13694894.049490714,6321991.540418217
2088,51773,EB LAUREL ST AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,53,29,26,48,18,17,-123.022894,49.254148,028,Fall 2018,,028,-13694847.597074052,6318096.522183638
2089,51774,SB SMITH AVE AT LAUREL ST,Burnaby/New Westminster,Burnaby,173,123,86,60,29,29,-123.019847,49.253862,028,Fall 2018,,028,-13694508.461279651,6318047.771346014
2090,51775,SB SMITH AVE AT AVONDALE ST,Burnaby/New Westminster,Burnaby,14,9,8,0,0,10,-123.019844,49.25269,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694508.13663878,6317847.839150204
2091,51776,SB SMITH AVE AT NITHSDALE ST,Burnaby/New Westminster,Burnaby,33,28,16,7,0,8,-123.019879,49.251237,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694511.966267603,6317599.986575181
2092,51777,SB SMITH AVE AT SUNSET ST,Burnaby/New Westminster,Burnaby,10,6,0,12,0,0,-123.019899,49.25,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694514.174775345,6317388.991717131
2093,51778,SB INGLETON AVE AT SUNSET ST,Burnaby/New Westminster,Burnaby,96,50,47,33,17,13,-123.017521,49.249331,028,Fall 2018,,028,-13694249.518932417,6317274.927384939
2094,51779,SB SMITH AVE AT KINCAID ST,Burnaby/New Westminster,Burnaby,79,44,31,33,25,26,-123.019893,49.24847,028; 129,Fall 2018,,028,-13694513.551082347,6317128.217736289
2095,51780,SB SMITH AVE AT SPRUCE ST,Burnaby/New Westminster,Burnaby,62,24,23,27,7,10,-123.019897,49.24677,028; 129,Fall 2018,,028,-13694513.964436546,6316838.2640716825
2099,52103,EB LOUGHEED HWY AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,32,10,13,73,27,22,-123.022312,49.265602,028,Fall 2018,,028,-13694782.894595472,6320050.240988893
2102,58088,SB SMITH AVE AT MOSCROP ST,Burnaby/New Westminster,Burnaby,74,49,48,14,13,8,-123.019874,49.242674,028,Fall 2018,,028,-13694511.491598492,6316139.767721127
2103,58089,WB BURKE ST AT SMITH AVE,Burnaby/New Westminster,Burnaby,110,65,42,27,13,18,-123.020478,49.23703,028,Fall 2018,,028,-13694578.670427818,6315177.479516881
2104,58090,SB SMITH AVE AT BELLEVILLE AVE,Burnaby/New Westminster,Burnaby,131,77,67,37,27,12,-123.019922,49.239663,028,Fall 2018,,028,-13694516.757005181,6315626.466622921
2106,58160,NB SMITH AVE AT SUNSET ST,Burnaby/New Westminster,Burnaby,29,11,0,22,35,8,-123.019709,49.250063,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694493.10856642,6317399.862696416
2108,58344,NB GILMORE AVE AT DAWSON ST,Burnaby/New Westminster,Burnaby,636,256,213,247,95,97,-123.014181,49.264943,028; 129; N9,Fall 2018,,028,-13693877.672106048,6319937.821207685
2109,58345,WB HENNING DR AT GILMORE AVE,Burnaby/New Westminster,Burnaby,252,114,63,600,235,192,-123.015179,49.26457,028,Fall 2018,,028,-13693988.843008744,6319874.1389462575
2110,58386,WB LOUGHEED HWY AT GILMORE AVE,Burnaby/New Westminster,Burnaby,13,0,0,6,17,7,-123.014957,49.266208,028; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13693964.034456406,6320153.505567887
2111,58390,WB HENNING DR AT 3800 BLOCK,Burnaby/New Westminster,Burnaby,15,0,6,5,0,0,-123.019214,49.264012,028,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694437.981254153,6319778.932342764
2112,58391,EB HENNING DR AT 3800 BLOCK,Burnaby/New Westminster,Burnaby,0,6,7,11,8,0,-123.018496,49.263862,028; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694358.035666224,6319753.340915747
2113,58392,EB HENNING DR AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,48,6,0,38,21,0,-123.022725,49.263596,028; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,028,-13694828.834068904,6319707.960757542
2114,59128,WB CANADA WAY AT SMITH AVE,Burnaby/New Westminster,Burnaby,35,12,14,57,40,42,-123.021521,49.254781,028,Fall 2018,,028,-13694694.791744208,6318204.447367922
2115,59129,NB SMITH AVE AT LINWOOD ST,Burnaby/New Westminster,Burnaby,44,18,38,145,106,75,-123.019687,49.253539,028,Fall 2018,,028,-13694490.63158857,6317992.700747938
2116,59402,SB SMITH AVE AT FIR ST,Burnaby/New Westminster,Burnaby,75,65,61,23,8,7,-123.019856,49.244604,028; 129,Fall 2018,,028,-13694509.491696425,6316468.840184435
2533,51163,EB CENTRAL BLVD AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,13,0,12,270,162,76,-123.006974,49.227271,019; 049; 116; 130,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13693075.471366981,6313513.833156391
2596,51993,EB IMPERIAL ST AT BOUNDARY RD,Burnaby/New Westminster,Burnaby,85,75,54,53,32,27,-123.022768,49.221875,049,Fall 2018,,049,-13694833.583765304,6312594.024588522
2597,51994,EB IMPERIAL ST AT MANDY AVE,Burnaby/New Westminster,Burnaby,27,25,22,18,16,11,-123.017609,49.221886,049,Fall 2018,,049,-13694259.346999755,6312595.949137823
2598,51998,NB WILLINGDON AVE AT MAYWOOD ST,Burnaby/New Westminster,Burnaby,81,50,45,103,69,66,-123.010415,49.224864,049; 116,Fall 2018,,049,-13693458.487868812,6313103.495637767
2599,52003,WB IMPERIAL ST AT MCKAY AVE,Burnaby/New Westminster,Burnaby,97,58,49,118,86,79,-123.00948,49.222002,049; 116; 146,Fall 2018,,049,-13693354.379602913,6312615.82043991
2600,52004,WB IMPERIAL ST AT PATTERSON AVE,Burnaby/New Westminster,Burnaby,66,35,36,30,18,20,-123.013345,49.222012,049,Fall 2018,,049,-13693784.684372187,6312617.5092011755
2601,52005,WB IMPERIAL ST AT MANDY AVE,Burnaby/New Westminster,Burnaby,18,20,13,37,28,26,-123.018511,49.22201,049,Fall 2018,,049,-13694359.679822354,6312617.128605012
2639,52500,EB CENTRAL BLVD AT 4500 BLOCK,Burnaby/New Westminster,Burnaby,339,170,174,42,31,29,-123.000304,49.224203,049; 110; 116; 144,Fall 2018,,049,-13692332.937577354,6312990.854097323
2640,52693,WB IMPERIAL ST AT WAVERLEY AVE,Burnaby/New Westminster,Burnaby,96,66,44,77,53,48,-122.998195,49.222,049; 116,Fall 2018,,049,-13692098.112471394,6312615.439942343
2641,52694,WB IMPERIAL ST AT FREDERICK AVE,Burnaby/New Westminster,Burnaby,27,21,17,23,18,17,-123.001621,49.222,049; 116,Fall 2018,,049,-13692479.528731138,6312615.455672418
2642,52695,WB IMPERIAL ST AT DOW AVE,Burnaby/New Westminster,Burnaby,48,32,28,26,16,17,-123.003694,49.222001,049; 116,Fall 2018,,049,-13692710.32399283,6312615.590085137
2652,59607,NB WILLINGDON EXTENSION AT IMPERIAL S,Burnaby/New Westminster,Burnaby,57,39,28,81,58,36,-123.012456,49.222365,049; 116,Fall 2018,,049,-13693685.676484494,6312677.5922952015
2657,60195,METROTOWN STN BAY 10,Burnaby/New Westminster,Burnaby,0,0,0,4125,3127,2309,-123.004928,49.22639,049; 116; 119; 130; 430,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13692847.720878176,6313363.662304542
2658,60211,METROTOWN STN BAY 11,Burnaby/New Westminster,Burnaby,4619,3282,2600,0,0,0,-123.004152,49.226034,049,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,049,-13692761.33209475,6313303.018168789
2737,51381,EB HASTINGS ST AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,645,370,254,1061,704,532,-123.005171,49.280927,095; 129; 130; 131; 132; 160; N35,Fall 2018,,095,-13692874.688592393,6322664.916864815
2738,51465,WB HASTINGS ST AT WILLINGDON AVE,Burnaby/New Westminster,Burnaby,903,599,425,627,333,226,-123.003957,49.281119,095; 129; 130; 131; 132; 160; N35,Fall 2018,,095,-13692739.576834613,6322697.664501592
2739,51467,WB HASTINGS ST AT GILMORE AVE,Burnaby/New Westminster,Burnaby,942,673,469,320,156,118,-123.014877,49.281147,095; 130; 131; 132; 160; N35,Fall 2018,,095,-13693955.231816586,6322702.442757173
2740,51743,NB BOUNDARY RD AT KITCHENER ST,Burnaby/New Westminster,Burnaby,39,16,12,0,0,0,-123.02333,49.272518,028; 095,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,095,-13694896.153585812,6321230.085184945
2741,51846,EB HASTINGS ST AT HYTHE AVE,Burnaby/New Westminster,Burnaby,241,125,66,555,410,311,-122.989776,49.280184,095; 129; 160; N35,Fall 2018,,095,-13691160.900020687,6322538.1949636685
2742,51849,EB HASTINGS ST AT HOLDOM AVE,Burnaby/New Westminster,Burnaby,311,131,85,541,415,316,-122.979963,49.280238,095; 160; N35,Fall 2018,,095,-13690068.621754104,6322547.382073669
2743,51851,EB HASTINGS ST AT KENSINGTON AVE,Burnaby/New Westminster,Burnaby,506,242,153,608,368,274,-122.969233,49.280235,095; 160; N35,Fall 2018,,095,-13688874.106713798,6322546.755655942
2744,51856,EB HASTINGS ST AT DUTHIE AVE,Burnaby/New Westminster,Burnaby,388,207,120,627,465,356,-122.952556,49.280277,095; 144; N35,Fall 2018,,095,-13687017.605042446,6322554.055509987
2745,51863,SFU TRANSPORTATION CENTRE BAY 1,Burnaby/New Westminster,Burnaby,1427,634,419,55,31,20,-122.920119,49.279957,095; 143; 144; 145; N35,Fall 2018,,095,-13683406.806903478,6322499.398760542
2746,51872,WB HASTINGS ST AT KENSINGTON AVE,Burnaby/New Westminster,Burnaby,713,340,261,507,210,140,-122.970602,49.280464,095; 160; N35,Fall 2018,,095,-13689026.507600283,6322585.951582759
2747,51874,WB HASTINGS ST AT HOLDOM AVE-,Burnaby/New Westminster,Burnaby,632,417,299,305,138,90,-122.98142,49.280436,095; 160; N35,Fall 2018,,095,-13690230.713407932,6322581.18482328
2748,51877,WB HASTINGS ST AT HYTHE AVE,Burnaby/New Westminster,Burnaby,562,377,279,223,122,71,-122.991013,49.28024,095; 129; 160; N35,Fall 2018,,095,-13691298.702587793,6322547.715359967
2754,52806,SFU TRANSPORTATION CENTRE BAY 2,Burnaby/New Westminster,Burnaby,125,51,26,1834,625,502,-122.919905,49.279954,095; 143; 144; 145; N35,Fall 2018,,095,-13683382.955380296,6322498.85925078
2755,53096,SFU TRANSIT EXCHANGE BAY 2,Burnaby/New Westminster,Burnaby,2361,662,387,1891,709,381,-122.91279,49.278484,095; N35,Fall 2018,,095,-13682590.949970886,6322248.095962718
2759,58393,WB HASTINGS ST AT DUTHIE AVE,Burnaby/New Westminster,Burnaby,683,484,374,385,155,108,-122.954024,49.280475,095; N35,Fall 2018,,095,-13687181.101986662,6322587.7400247855
2760,58428,EB HASTINGS ST AT GILMORE AVE,Burnaby/New Westminster,Burnaby,339,158,102,1053,706,542,-123.013446,49.280953,095; 129; 130; 131; 132; 160; N35,Fall 2018,,095,-13693795.878073461,6322669.26971109
2801,51740,NB BOUNDARY RD AT LOUGHEED HWY,Burnaby/New Westminster,Burnaby,0,0,0,25,9,6,-123.023373,49.26604,028; 099,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,099,-13694900.9848611,6320124.859106658
2864,52145,EB MARINE DR AT JOFFRE AVE,Burnaby/New Westminster,Burnaby,12,5,7,10,9,6,-123.019656,49.208059,100,Fall 2018,,100,-13694487.233164227,6310239.573627651
2865,52146,EB MARINE DR AT GREENALL AVE,Burnaby/New Westminster,Burnaby,56,13,14,78,28,28,-123.017485,49.208273,100,Fall 2018,,100,-13694245.49348498,6310276.027810385
2866,52147,EB MARINE DR AT PATTERSON AVE,Burnaby/New Westminster,Burnaby,28,14,12,91,24,16,-123.011806,49.209174,100,Fall 2018,,100,-13693613.365544409,6310429.555500192
2867,52148,EB MARINE DR AT SUSSEX AVE,Burnaby/New Westminster,Burnaby,83,24,24,26,13,9,-123.005664,49.209147,100,Fall 2018,,100,-13692929.605837466,6310425.008903877
