OBJECTID,Stop_Number,Stop_Name,Sub_Region,Municipality,Avg_Daily_Boardings__Monday_Friday,Avg_Daily_Boardings__Saturday,Avg_Daily_Boardings__Sunday_Holiday,Avg_Daily_Alightings__Monday_Friday,Avg_Daily_Alightings__Saturday,Avg_Daily_Alightings__Sunday_Holiday,Stop_Longitude,Stop_Latitude,Route_Connections,Data_Time_Period,Data_Suppression_Note,Line_Number2,x,y
1212,51077,NB BOYD DIVERSION AT E 22 AVE,Vancouver/UBC,Vancouver,175,148,92,87,83,47,-123.043622,49.250252,016,Fall 2018,,016,-13697155.090150943,6317432.022009595
1213,51078,NB RENFREW ST AT E 21 AVE,Vancouver/UBC,Vancouver,87,47,26,26,26,13,-123.044204,49.251833,016,Fall 2018,,016,-13697219.845259728,6317701.749765843
1214,51079,NB RENFREW ST AT E 17 AVE,Vancouver/UBC,Vancouver,102,65,43,100,79,68,-123.044228,49.254646,016,Fall 2018,,016,-13697222.531211648,6318181.375769359
1215,51080,NB RENFREW ST AT E 16 AVE,Vancouver/UBC,Vancouver,24,20,20,41,37,56,-123.044185,49.255753,016,Fall 2018,,016,-13697217.77971564,6318370.3108515395
1216,51081,NB RENFREW ST AT GRANDVIEW HWY,Vancouver/UBC,Vancouver,78,59,62,76,69,46,-123.044132,49.257532,016,Fall 2018,,016,-13697211.812574303,6318673.612946321
1217,51082,NB RENFREW ST AT HEBB AVE,Vancouver/UBC,Vancouver,846,700,640,247,164,104,-123.0441,49.259529,016,Fall 2018,,016,-13697208.30542495,6319014.295535661
1218,51083,NB RENFREW ST AT E BROADWAY,Vancouver/UBC,Vancouver,274,146,125,106,76,44,-123.044105,49.262253,016,Fall 2018,,016,-13697208.886280026,6319478.896938012
1219,51084,NB RENFREW ST AT E 7 AVE,Vancouver/UBC,Vancouver,35,24,19,60,57,37,-123.04414,49.264174,016,Fall 2018,,016,-13697212.75215853,6319806.622973136
1220,51085,NB RENFREW ST AT E 5 AVE,Vancouver/UBC,Vancouver,82,63,41,149,110,82,-123.044136,49.266066,016,Fall 2018,,016,-13697212.306657806,6320129.443003348
1221,51086,NB RENFREW ST AT E 3 AVE,Vancouver/UBC,Vancouver,116,105,71,379,312,265,-123.044107,49.26794,016,Fall 2018,,016,-13697209.048351532,6320449.115741993
1222,51087,NB RENFREW ST AT E 1 AVE,Vancouver/UBC,Vancouver,250,240,186,268,235,173,-123.044037,49.269832,016,Fall 2018,,016,-13697201.275823003,6320771.806420887
1223,51088,NB RENFREW ST AT GRANT ST,Vancouver/UBC,Vancouver,118,79,56,135,83,90,-123.044039,49.271682,016,Fall 2018,,016,-13697201.537272347,6321087.497295088
1224,51089,NB RENFREW ST AT CHARLES ST,Vancouver/UBC,Vancouver,102,66,77,140,99,93,-123.044011,49.273636,016,Fall 2018,,016,-13697198.356564961,6321420.923600435
1225,51090,NB RENFREW ST AT VENABLES ST,Vancouver/UBC,Vancouver,177,149,106,242,118,111,-123.043972,49.276287,016,Fall 2018,,016,-13697194.061569713,6321873.245886012
1226,51091,NB RENFREW ST AT E GEORGIA ST,Vancouver/UBC,Vancouver,40,37,31,75,60,62,-123.043931,49.278605,016,Fall 2018,,016,-13697189.436234089,6322268.710484026
1227,51092,NB RENFREW ST AT E PENDER ST,Vancouver/UBC,Vancouver,21,23,15,317,368,437,-123.043939,49.280484,016,Fall 2018,,016,-13697190.396551456,6322589.343923627
1228,51093,SB ARBUTUS ST AT W BROADWAY,Vancouver/UBC,Vancouver,438,334,247,233,145,114,-123.153043,49.263468,016,Fall 2018,,016,-13709335.712376475,6319686.116900211
1229,51094,SB ARBUTUS ST AT W 12 AVE,Vancouver/UBC,Vancouver,78,43,26,83,77,43,-123.153185,49.260673,016,Fall 2018,,016,-13709351.59505948,6319209.405236995
1230,51095,SB ARBUTUS ST AT W 14 AVE,Vancouver/UBC,Vancouver,16,11,12,106,67,71,-123.153203,49.258823,016,Fall 2018,,016,-13709353.54469495,6318893.85970371
1231,51096,SB ARBUTUS ST AT W 16 AVE,Vancouver/UBC,Vancouver,112,92,87,87,107,67,-123.153045,49.256894,016,Fall 2018,,016,-13709335.937046282,6318564.838303846
1232,51097,SB ARBUTUS ST AT W 19 AVE,Vancouver/UBC,Vancouver,12,14,11,43,31,26,-123.153065,49.255057,016,Fall 2018,,016,-13709338.16689207,6318251.485477552
1233,51098,SB ARBUTUS ST AT W 21 AVE,Vancouver/UBC,Vancouver,10,9,0,33,32,23,-123.153131,49.253174,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13709345.516187118,6317930.375796559
1234,51099,SB ARBUTUS ST AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,121,122,69,124,94,69,-123.153214,49.251137,016,Fall 2018,,016,-13709354.742387723,6317583.048243595
1235,51101,SB ARBUTUS ST AT NANTON AVE,Vancouver/UBC,Vancouver,78,37,24,135,53,56,-123.153378,49.247331,016,Fall 2018,,016,-13709373.073621113,6316933.989106048
1236,51102,SB ARBUTUS ST AT VALLEY DR,Vancouver/UBC,Vancouver,153,87,57,169,92,96,-123.153466,49.244919,016,Fall 2018,,016,-13709382.894395018,6316522.567043408
1237,51103,SB ARBUTUS ST AT W 32 AVE,Vancouver/UBC,Vancouver,56,34,23,88,61,51,-123.15359,49.242695,016,Fall 2018,,016,-13709396.676380804,6316143.38634245
1238,51104,SB ARBUTUS ST AT W 35 AVE,Vancouver/UBC,Vancouver,6,0,0,35,26,25,-123.155467,49.239992,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13709605.608063238,6315682.504907019
1239,51105,SB WEST BLVD AT W 37 AVE,Vancouver/UBC,Vancouver,20,13,6,222,143,95,-123.155552,49.23803,016,Fall 2018,,016,-13709615.06455548,6315348.020780451
1240,51106,SB WEST BLVD AT W 39 AVE,Vancouver/UBC,Vancouver,15,11,12,192,148,109,-123.155609,49.236097,016,Fall 2018,,016,-13709621.35428162,6315018.473032951
1241,51107,SB WEST BLVD AT W 41 AVE,Vancouver/UBC,Vancouver,193,163,87,638,567,355,-123.155677,49.234303,016,Fall 2018,,016,-13709628.93819051,6314712.527243756
1242,51108,SB WEST BLVD AT W 43 AVE,Vancouver/UBC,Vancouver,32,24,20,109,81,84,-123.155746,49.232443,016,Fall 2018,,016,-13709636.656319039,6314395.5143485265
1243,51109,SB WEST BLVD AT W 45 AVE,Vancouver/UBC,Vancouver,21,13,11,151,84,76,-123.155813,49.230611,016,Fall 2018,,016,-13709644.080595165,6314083.117209089
1244,51111,SB ARBUTUS ST AT W 49 AVE,Vancouver/UBC,Vancouver,71,53,34,195,146,110,-123.155273,49.226773,016,Fall 2018,,016,-13709584.04375774,6313428.874605682
1245,51112,EB W 51 AVE AT ARBUTUS ST,Vancouver/UBC,Vancouver,0,0,0,27,24,14,-123.154675,49.224918,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13709517.4805017,6313112.787511634
1246,51113,SB WEST BLVD AT W 53 AVE,Vancouver/UBC,Vancouver,0,0,8,39,26,30,-123.1524,49.222481,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13709264.17628744,6312697.342362702
1247,51114,SB WEST BLVD AT W 57 AVE,Vancouver/UBC,Vancouver,12,7,14,130,106,84,-123.150433,49.219164,016,Fall 2018,,016,-13709045.157700129,6312132.061088418
1248,51115,SB WEST BLVD AT W 60 AVE,Vancouver/UBC,Vancouver,8,0,0,78,39,29,-123.149023,49.216794,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13708888.251644708,6311728.076846362
1249,51117,SB ANGUS DR AT W 63 AVE,Vancouver/UBC,Vancouver,0,0,0,47,24,23,-123.148557,49.2139,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13708836.414393919,6311234.943066459
1250,51118,EB W 64 AVE AT EAST BLVD,Vancouver/UBC,Vancouver,0,0,0,29,24,26,-123.146293,49.213182,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13708584.36120521,6311112.672147549
1251,51119,NB ADERA ST AT W 64 AVE,Vancouver/UBC,Vancouver,0,0,0,39,32,26,-123.143433,49.213522,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13708265.959490918,6311170.447981958
1252,53391,WB E HASTINGS ST AT MAIN ST,Vancouver/UBC,Vancouver,255,216,180,574,503,417,-123.099363,49.281426,014; 016; 020; 095,Fall 2018,,016,-13703360.177930385,6322749.991863589
1253,54830,SB HOWE ST AT W GEORGIA ST,Vancouver/UBC,Vancouver,12,36,21,0,13,8,-123.119595,49.282906,004; 007; 010; 014; 016; 050; N10; N17; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13705612.333865192,6323002.612491054
1254,54831,SB HOWE ST AT ROBSON ST,Vancouver/UBC,Vancouver,15,79,31,0,20,18,-123.121239,49.281831,004; 007; 010; 014; 016; 050; N10; N17; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13705795.397585906,6322819.186618812
1255,54832,SB HOWE ST AT NELSON ST,Vancouver/UBC,Vancouver,6,23,19,7,40,23,-123.124449,49.279698,004; 007; 010; 014; 016; 050; N10; N17; N9,Fall 2018,,016,-13706152.728205843,6322455.2027424015
1256,54835,SB GRANVILLE ST AT WEST CLOVERLEAF,Vancouver/UBC,Vancouver,87,86,61,200,160,158,-123.138572,49.266704,010; 014; 016; N10; N17; N9,Fall 2018,,016,-13707724.904628111,6320238.1885105455
1257,58030,PNE COLISEUM LOOP,Vancouver/UBC,Vancouver,0,0,70,0,0,47,-123.043632,49.285674,016; 210,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13697156.199274262,6323474.96916236
1258,58144,NB GRANVILLE ST AT SMITHE ST,Vancouver/UBC,Vancouver,115,96,51,294,289,169,-123.120537,49.280784,004; 007; 010; 014; 016; 050,Fall 2018,,016,-13705717.188763179,6322640.572616575
1259,58283,EB E HASTINGS ST AT MCLEAN DR,Vancouver/UBC,Vancouver,171,150,118,171,153,105,-123.073421,49.281191,014; 016; 020; N20; N35,Fall 2018,,016,-13700472.260285713,6322709.89752212
1260,58312,NB NOOTKA ST AT E 29 AVE,Vancouver/UBC,Vancouver,89,64,69,21,7,19,-123.041719,49.244934,016,Fall 2018,,016,-13696943.229740966,6316525.115817355
1261,58313,NB GRANVILLE ST AT W PENDER ST,Vancouver/UBC,Vancouver,113,70,45,335,150,79,-123.114994,49.284493,004; 007; 010; 014; 016; 017; 020; 050,Fall 2018,,016,-13705100.138870934,6323273.3844719
1262,58321,SB HOWE ST AT DUNSMUIR ST BAY 4,Vancouver/UBC,Vancouver,8,30,18,0,17,9,-123.11788,49.284055,004; 007; 010; 014; 016; 050,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13705421.37599055,6323198.731857582
1263,58326,SB GRANVILLE ST AT ROBSON ST,Vancouver/UBC,Vancouver,164,151,96,93,81,53,-123.120573,49.280961,004; 007; 010; 014; 016; 050,Fall 2018,,016,-13705721.208518973,6322670.69454978
1264,58401,SB RENFREW ST AT E 12 AVE,Vancouver/UBC,Vancouver,336,201,181,825,655,606,-123.044439,49.25903,016,Fall 2018,,016,-13697245.986333638,6318929.107361167
1265,58593,NB GRANVILLE ST AT DRAKE ST,Vancouver/UBC,Vancouver,235,182,75,359,263,131,-123.127092,49.276487,004; 007; 010; 014; 016; 050,Fall 2018,,016,-13706446.910459438,6321907.308194978
1266,58652,WB E HASTINGS ST AT LAKEWOOD DR,Vancouver/UBC,Vancouver,125,106,65,67,45,37,-123.062205,49.28127,014; 016; N35,Fall 2018,,016,-13699223.680327939,6322723.506506353
1267,58723,NB ARBUTUS ST AT W 16 AVE,Vancouver/UBC,Vancouver,103,83,51,101,71,71,-123.152846,49.257604,016,Fall 2018,,016,-13709313.784206562,6318685.88877523
1268,59042,63 AVE LOOP,Vancouver/UBC,Vancouver,260,245,219,246,257,213,-123.140853,49.21392,010; 016,Fall 2018,,016,-13707978.808712846,6311238.286359773
1269,59468,EB W HASTINGS AT ABBOTT ST,Vancouver/UBC,Vancouver,278,302,198,271,260,167,-123.106526,49.28179,014; 016; 020; N20; N35,Fall 2018,,016,-13704157.516146753,6322812.141368274
1270,59831,SB HOWE ST AT W PENDER ST BAY 2,Vancouver/UBC,Vancouver,0,11,6,0,8,8,-123.116344,49.285048,014; 016; 050,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13705250.405364282,6323368.200410287
1271,60277,NB SEYMOUR ST AT ROBSON ST,Vancouver/UBC,Vancouver,0,20,10,5,27,9,-123.118468,49.280878,004; 007; 010; 014; 016; 017; 020; 050; N17,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13705486.869788483,6322656.607502237
1272,60980,SB GRANVILLE ST AT W GEORGIA ST,Vancouver/UBC,Vancouver,622,427,323,347,271,210,-123.117951,49.28266,004; 007; 010; 014; 016; 050,Fall 2018,,016,-13705429.298646407,6322960.597109135
1273,60993,NB GRANVILLE ST AT DUNSMUIR ST,Vancouver/UBC,Vancouver,130,119,81,358,228,168,-123.116549,49.283461,004; 007; 010; 014; 016; 017; 020; 050,Fall 2018,,016,-13705273.304515453,6323097.264578122
1274,61292,SB GRANVILLE ST AT ROBSON ST,Vancouver/UBC,Vancouver,327,255,194,129,124,89,-123.119373,49.28172,004; 007; 010; 014; 016; 050,Fall 2018,,016,-13705587.63676059,6322800.316975154
1275,61293,NB GRANVILLE ST AT W GEORGIA ST,Vancouver/UBC,Vancouver,414,308,200,822,616,324,-123.118291,49.282317,004; 007; 010; 014; 016; 017; 020; 050,Fall 2018,,016,-13705467.214470845,6322902.05962623
1276,61519,NB SEYMOUR ST AT DUNSMUIR ST,Vancouver/UBC,Vancouver,10,31,22,9,42,11,-123.115596,49.282782,004; 007; 010; 014; 016; 017; 020; 050; N10; N15; N17; N19; N20; N35; N8; N9,Fall 2018,,016,-13705167.125277838,6322981.5097123515
1277,61522,SB HOWE ST AT DAVIE ST,Vancouver/UBC,Vancouver,12,39,42,13,52,29,-123.127034,49.277974,004; 007; 010; 014; 016; 050; N10; N17; N9,Fall 2018,,016,-13706440.440898994,6322160.987858831
1278,61616,29TH AVE STN BAY 5,Vancouver/UBC,Vancouver,0,0,84,0,0,0,-123.044987,49.244392,016,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,016,-13697306.966999043,6316432.7934996
1279,50078,EB W PENDER ST AT SEYMOUR ST,Vancouver/UBC,Vancouver,133,109,107,80,92,54,-123.113589,49.283753,005; 014; 017; 019; 022; 209; 210; 211; 214; N15; N19; N24,Fall 2018,,017,-13704943.756522024,6323147.170325465
1280,50079,EB W PENDER ST AT RICHARDS ST,Vancouver/UBC,Vancouver,57,51,26,28,16,12,-123.112358,49.282963,005; 014; 017; 019; 022; N15; N19; N24,Fall 2018,,017,-13704806.7041762,6323012.291783812
1281,50080,EB W PENDER ST AT HAMILTON ST,Vancouver/UBC,Vancouver,267,183,109,105,99,72,-123.110618,49.281799,005; 017; 019; 022; N15; N19; N24,Fall 2018,,017,-13704613.003867006,6322813.741673089
1282,50082,SB CAMBIE ST AT W GEORGIA ST,Vancouver/UBC,Vancouver,157,121,68,24,30,8,-123.113635,49.279172,006; 017; N15,Fall 2018,,017,-13704948.849544752,6322365.387785243
1283,50330,SB OAK ST AT W BROADWAY,Vancouver/UBC,Vancouver,239,147,118,220,126,91,-123.126731,49.263054,009; 017,Fall 2018,,017,-13706406.688370977,6319615.560644242
1284,50331,SB OAK ST AT W 12 AVE,Vancouver/UBC,Vancouver,183,59,56,356,261,185,-123.126817,49.260309,017,Fall 2018,,017,-13706416.29705237,6319147.238908423
1285,50332,SB OAK ST AT W 14 AVE,Vancouver/UBC,Vancouver,64,16,14,221,182,122,-123.126896,49.258518,017,Fall 2018,,017,-13706425.13540065,6318841.806461943
1286,50333,SB OAK ST AT W 16 AVE,Vancouver/UBC,Vancouver,134,75,60,172,149,98,-123.127351,49.256751,017,Fall 2018,,017,-13706475.76129195,6318540.509085526
1287,50335,SB OAK ST AT DOUGLAS CRES,Vancouver/UBC,Vancouver,39,20,25,104,87,57,-123.127471,49.254123,017,Fall 2018,,017,-13706489.129767153,6318092.306778898
1288,50336,SB OAK ST AT BALFOUR AVE,Vancouver/UBC,Vancouver,36,21,33,108,53,73,-123.12759,49.251423,017,Fall 2018,,017,-13706502.368896935,6317631.717765695
1289,50337,SB OAK ST AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,187,88,114,161,99,74,-123.127716,49.248653,017,Fall 2018,,017,-13706516.411252452,6317159.3913543075
1290,50338,SB OAK ST AT NANTON AVE,Vancouver/UBC,Vancouver,38,8,41,129,56,36,-123.127793,49.245988,017,Fall 2018,,017,-13706524.929965863,6316704.878352425
1291,50339,SB OAK ST AT DEVONSHIRE CRES,Vancouver/UBC,Vancouver,132,39,54,154,59,46,-123.127861,49.244095,017,Fall 2018,,017,-13706532.469325926,6316382.157455942
1292,50341,SB OAK ST AT W 33 AVE,Vancouver/UBC,Vancouver,85,25,22,181,58,41,-123.12796,49.241077,017,Fall 2018,,017,-13706543.56144434,6315867.592508828
1293,50342,SB OAK ST AT W 37 AVE,Vancouver/UBC,Vancouver,35,19,25,121,97,124,-123.128102,49.237306,017,Fall 2018,,017,-13706559.358021082,6315224.622396619
1294,50343,SB OAK ST AT 5600 BLOCK,Vancouver/UBC,Vancouver,12,9,19,124,58,65,-123.128188,49.234887,017,Fall 2018,,017,-13706568.891564218,6314812.162876314
1295,50411,EB NELSON ST AT CAMBIE ST,Vancouver/UBC,Vancouver,355,226,180,33,25,25,-123.117719,49.275788,017; N15,Fall 2018,,017,-13705403.50501119,6321788.0274209585
1296,50412,SB CAMBIE ST AT W 7 AVE,Vancouver/UBC,Vancouver,221,171,130,292,217,130,-123.114982,49.264477,015; 017; N15,Fall 2018,,017,-13705098.867793297,6319858.226501236
1297,50450,NB OAK ST AT W 41 AVE,Vancouver/UBC,Vancouver,214,110,97,60,54,40,-123.127903,49.234318,017,Fall 2018,,017,-13706537.15713094,6314715.223246487
1298,50451,NB OAK ST AT W 38 AVE,Vancouver/UBC,Vancouver,52,60,51,19,44,38,-123.12785,49.237021,017,Fall 2018,,017,-13706531.3154071,6315175.891615911
1299,50452,NB OAK ST AT AT 5100 BLOCK,Vancouver/UBC,Vancouver,96,59,45,83,21,11,-123.12777,49.239259,017,Fall 2018,,017,-13706522.403532203,6315557.463874724
1300,50453,NB OAK ST AT W 33 AVE,Vancouver/UBC,Vancouver,83,54,33,39,31,23,-123.12769,49.241748,017,Fall 2018,,017,-13706513.494286329,6315981.961696278
1301,50454,NB OAK ST AT DEVONSHIRE CRES,Vancouver/UBC,Vancouver,242,96,48,182,63,53,-123.127493,49.244894,017,Fall 2018,,017,-13706491.533337539,6316518.355698548
1302,50455,NB OAK ST AT W 27 AVE,Vancouver/UBC,Vancouver,35,10,7,64,19,25,-123.12749,49.247506,017,Fall 2018,,017,-13706491.183789521,6316963.722530624
1303,50456,NB OAK ST AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,164,105,86,119,77,69,-123.127357,49.249632,017,Fall 2018,,017,-13706476.408381093,6317326.2620508475
1304,50457,NB OAK ST AT W 22 AVE,Vancouver/UBC,Vancouver,88,54,60,45,14,19,-123.127311,49.251967,017,Fall 2018,,017,-13706471.245950162,6317724.472622809
1305,50458,NB OAK ST AT W 20 AVE,Vancouver/UBC,Vancouver,61,37,41,37,11,14,-123.127236,49.253935,017,Fall 2018,,017,-13706462.956799446,6318060.127889822
1306,50459,NB OAK ST AT W 17 AVE,Vancouver/UBC,Vancouver,143,83,84,120,66,65,-123.127109,49.256575,017,Fall 2018,,017,-13706448.824057776,6318510.42702166
1307,50460,NB OAK ST AT W 14 AVE,Vancouver/UBC,Vancouver,157,106,86,71,56,26,-123.126632,49.259126,017,Fall 2018,,017,-13706395.690087834,6318945.587684161
1308,50461,NB OAK ST AT W 12 AVE,Vancouver/UBC,Vancouver,270,126,111,235,86,83,-123.126566,49.260924,009; 017,Fall 2018,,017,-13706388.380972028,6319252.204251751
1309,50463,WB W BROADWAY AT OAK ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.127301,49.263531,009; 017; N9,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,017,-13706470.166577129,6319696.920999332
1310,50482,NB CAMBIE ST AT W 8 AVE,Vancouver/UBC,Vancouver,385,218,202,379,290,250,-123.11464,49.263806,015; 017; N15,Fall 2018,,017,-13705060.734894749,6319743.771764237
1311,50483,NB CAMBIE ST AT W 7 AVE,Vancouver/UBC,Vancouver,244,196,107,72,65,37,-123.114622,49.264648,015; 017; N15,Fall 2018,,017,-13705058.706025083,6319887.482704817
1312,50622,WB ROBSON ST AT HAMILTON ST,Vancouver/UBC,Vancouver,78,63,67,435,268,274,-123.116259,49.279145,017; N15,Fall 2018,,017,-13705240.966360385,6322360.798024934
1313,50739,EB SW MARINE DR AT OAK ST,Vancouver/UBC,Vancouver,0,0,0,0,0,0,-123.130671,49.204348,010; 017; 100,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,017,-13706845.342508739,6309607.383751358
1314,50740,NB OAK CLOVERLEAF AT SW MARINE DR,Vancouver/UBC,Vancouver,35,7,7,18,17,22,-123.128497,49.205921,017,Fall 2018,,017,-13706603.25451127,6309875.273659302
1315,50741,NB OAK ST AT W 71 AVE,Vancouver/UBC,Vancouver,50,52,39,56,91,49,-123.130146,49.207164,017,Fall 2018,,017,-13706786.833871342,6310087.198376305
1316,50742,NB OAK ST AT W 70 AVE,Vancouver/UBC,Vancouver,275,138,128,152,141,136,-123.13011,49.208777,017,Fall 2018,,017,-13706782.918603761,6310361.898308296
1317,50743,NB OAK ST AT W 67 AVE,Vancouver/UBC,Vancouver,154,93,76,105,81,81,-123.130033,49.211074,017,Fall 2018,,017,-13706774.239038607,6310753.439856047
1318,50744,NB OAK ST AT W 64 AVE,Vancouver/UBC,Vancouver,28,51,26,41,40,56,-123.129963,49.213261,017,Fall 2018,,017,-13706766.49213525,6311125.9854223635
1319,50745,NB OAK ST AT PARK DR,Vancouver/UBC,Vancouver,96,71,57,57,54,54,-123.129909,49.214711,017,Fall 2018,,017,-13706760.516944721,6311373.111282936
1320,50746,NB OAK ST AT W 59 AVE,Vancouver/UBC,Vancouver,135,58,63,95,96,65,-123.129005,49.217412,017,Fall 2018,,017,-13706659.818488201,6311833.391894361
1321,50747,NB OAK ST AT W 57 AVE,Vancouver/UBC,Vancouver,133,46,61,88,48,33,-123.128433,49.219518,017,Fall 2018,,017,-13706596.225668866,6312192.374234313
1322,50748,NB OAK ST AT W 54 AVE,Vancouver/UBC,Vancouver,139,70,26,144,26,18,-123.128353,49.221798,017,Fall 2018,,017,-13706587.308874037,6312580.966248611
1323,50749,NB OAK ST AT W 53 AVE,Vancouver/UBC,Vancouver,13,5,8,5,0,10,-123.12832,49.22304,017,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,017,-13706583.55599932,6312792.612642438
1324,50750,NB OAK ST AT W 51 AVE,Vancouver/UBC,Vancouver,7,0,14,10,9,9,-123.128254,49.225002,017,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,017,-13706576.27257,6313127.082524264
1325,50751,NB OAK ST AT W 49 AVE,Vancouver/UBC,Vancouver,161,101,91,173,110,71,-123.128159,49.226867,017,Fall 2018,,017,-13706565.70716207,6313445.05437178
1326,50752,NB OAK ST AT W 46 AVE,Vancouver/UBC,Vancouver,23,11,14,10,17,10,-123.128098,49.229544,017,Fall 2018,,017,-13706558.933995636,6313901.3773138495
1327,50753,NB OAK ST AT W 43 AVE,Vancouver/UBC,Vancouver,9,17,8,8,5,11,-123.128003,49.232346,017,Fall 2018,,017,-13706548.313628124,6314378.954535993
1328,50754,NB OAK ST AT W 41 AVE,Vancouver/UBC,Vancouver,116,56,40,172,127,80,-123.127934,49.23366,017,Fall 2018,,017,-13706540.593496498,6314603.021753859
1329,50805,SB OAK ST AT W 41 AVE,Vancouver/UBC,Vancouver,215,93,80,182,99,79,-123.128231,49.233541,017; 041,Fall 2018,,017,-13706573.707280658,6314582.62962248
1330,50806,SB OAK ST AT W 43 AVE,Vancouver/UBC,Vancouver,7,0,6,12,0,18,-123.128278,49.231779,017,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,017,-13706578.965700349,6314282.289601538
1331,50807,SB OAK ST AT W 46 AVE,Vancouver/UBC,Vancouver,9,0,12,40,31,35,-123.128376,49.229046,017,Fall 2018,Some boarding or alighting values for this stop are below 5 and have been suppressed to reinforce the confidential nature of the data. All values that do not meet the threshold (5) are shown as zero.,017,-13706589.799832217,6313816.479896114
1332,50808,SB OAK ST AT W 49 AVE,Vancouver/UBC,Vancouver,173,108,95,174,98,102,-123.128478,49.22616,017,Fall 2018,,017,-13706601.236485973,6313324.378916998
1333,50809,SB OAK ST AT W 52 AVE,Vancouver/UBC,Vancouver,14,8,29,25,55,35,-123.128545,49.223665,017,Fall 2018,,017,-13706608.655822381,6312899.159260943
1334,50810,SB OAK ST AT W 54 AVE,Vancouver/UBC,Vancouver,74,11,15,176,43,37,-123.128635,49.221231,017,Fall 2018,,017,-13706618.713656565,6312484.24675167
1335,50811,SB OAK ST AT W 57 AVE,Vancouver/UBC,Vancouver,59,21,32,92,52,67,-123.128765,49.218926,017,Fall 2018,,017,-13706633.108186215,6312091.472188932
1336,50812,SB OAK ST AT W 59 AVE,Vancouver/UBC,Vancouver,99,32,37,145,95,70,-123.129581,49.216857,017,Fall 2018,,017,-13706724.019645827,6311738.931528157
1337,50813,SB OAK ST AT PARK DR,Vancouver/UBC,Vancouver,36,30,42,101,50,56,-123.130177,49.214689,017,Fall 2018,,017,-13706790.329292782,6311369.431450936
1338,50814,SB OAK ST AT W 64 AVE,Vancouver/UBC,Vancouver,19,44,24,49,40,47,-123.130241,49.212739,017,Fall 2018,,017,-13706797.468853122,6311037.1247123815
1339,50815,SB OAK ST AT W 67 AVE,Vancouver/UBC,Vancouver,78,78,48,152,84,87,-123.130325,49.21048,017,Fall 2018,,017,-13706806.744285874,6310652.144751775
